ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
63,12:29pm,6 Lion stationary,"S25, just off H4-2 Near Crocodile Bridge",5/5,GIJoe,"Jan 3, 2024 · 10:50 AM UTC",20h
64,12:22pm,3 Lion stationary,"S25, just off H4-2 Near Crocodile Bridge",5/5,GIJoe,"Jan 3, 2024 · 10:50 AM UTC",20h
67,11:07am,Pride of Lion stationary,"H1-2, 1.7km W of S83 E entrance Near Skukuza",5/5,Kerry - Kruger Pride Safaris,"Jan 3, 2024 · 9:42 AM UTC",21h
69,11:00am,10 plus Vulture in a tree,"S3, 4.7km W of S4 Near Paul kruger Gate",5/5,Meggsmit8,"Jan 3, 2024 · 9:28 AM UTC",22h
70,8:09am,7 Giraffe feeding,"H11, 700m E of S1 Near Skukuza",5/5,Meggsmit8,"Jan 3, 2024 · 9:28 AM UTC",22h
71,11:11am,1 Elephant feeding,"S3, 7.8km W of S4 Near Paul kruger Gate",5/5,Meggsmit8,"Jan 3, 2024 · 9:28 AM UTC",22h
73,10:48am,1 Buffalo drinking,"S3, 3.5km W of S4 Near Paul Kruger Gate",5/5,Meggsmit8,"Jan 3, 2024 · 9:11 AM UTC",22h
74,10:58am,1 Leopard stationary,"S1, 850m from H11 Near Skukuza",1/5,smmare,"Jan 3, 2024 · 9:11 AM UTC",22h
75,10:24am,1 Leopard stationary,"H4-2, 700m E of H10 Near Lower Sabie",2/5,Trevclark83,"Jan 3, 2024 · 9:11 AM UTC",22h
76,7:15am,1 Giraffe feeding,"H6, just W of S41 Near Satara",5/5,JoedeWet,"Jan 3, 2024 · 9:00 AM UTC",22h
78,9:54am,10 Elephant on the move,"H11, 1.6km E of S1 Near Skukuza",5/5,Meggsmit8,"Jan 3, 2024 · 9:00 AM UTC",22h
79,7:02am,4 Lion stationary,"H1-3, 450m N of H7 Near Satara",5/5,BushBabyBuck,"Jan 3, 2024 · 9:00 AM UTC",22h
81,9:54am,1 Tree Agama stationary,"H5, 5.7km from H4-2 Near Crocodile Bridge",5/5,Poppie and the family,"Jan 3, 2024 · 8:25 AM UTC",23h
82,9:24am,1 Leopard Tortoise on the move,"H4-2, 500m N of S130 S entrance Near Crocodile Bridge",5/5,Poppie and the family,"Jan 3, 2024 · 8:25 AM UTC",23h
84,9:54am,4 Buffalo on the move,"S25, 15 km from H4-2 Near Crocodile Bridge",5/5,Maleehah Cassim,"Jan 3, 2024 · 8:11 AM UTC",23h
85,8:38am,5 Lion stationary,"S125, 5km from H1-3 Near Satara",5/5,Mel,"Jan 3, 2024 · 8:10 AM UTC",23h
86,9:07am,Troop of Chacma Baboon stationary,"H4-2, 900m N of S25 Near Crocodile Bridge",5/5,Poppie and the family,"Jan 3, 2024 · 7:48 AM UTC",23h
92,2:49pm,1 Elephant feeding,"S110 tar, 4.1km from H3 Near Malelane",1/5,JulesAna,"Jan 2, 2024 · 1:04 PM UTC",Jan 2
93,8:31am,3 Lion stationary,"H7, 8.6km E of the Maroela Camp turnoff Near Orpen",4/5,Untamedbirding,"Jan 2, 2024 · 1:04 PM UTC",Jan 2
95,10:02am,1 Leopard in a tree,"H3, 900m S of the Biyamiti Bridge Near Malelane",5/5,CrazyCarrot77,"Jan 2, 2024 · 1:04 PM UTC",Jan 2
96,9:00am,1 Leopard stationary,"H3, 900m S of the Biyamiti Bridge Near AMlelane",4/5,Denny24,"Jan 2, 2024 · 12:47 PM UTC",Jan 2
98,9:50am,1 Leopard stationary,"H1-1, 350m W of S65 Near Skukuza",4/5,Denny24,"Jan 2, 2024 · 12:47 PM UTC",Jan 2
99,9:21am,1 Leopard in a tree,"S125, 300m from H1-3 Near Tshokwane",2/5,Lee_Archer,"Jan 2, 2024 · 12:26 PM UTC",Jan 2
100,7:15am,12 Wild Dog stationary,"H1-2, 1.9km S of H10 Near Tshokwane",5/5,Lee_Archer,"Jan 2, 2024 · 12:03 PM UTC",Jan 2
101,11:40am,1 Lion stationary,"H1-1, 600m N of S114 Near Skukuza",3/5,MVDM,"Jan 2, 2024 · 12:03 PM UTC",Jan 2
102,11:57am,1 Lion stationary,"S119, 400m S of the Gardenia Hide Near Malelane",3/5,MarcoF,"Jan 2, 2024 · 12:03 PM UTC",Jan 2
104,12:40pm,2 Cheetah stationary,"S60, 150m from H1-8 Near Punda Maria",4/5,The Reids,"Jan 2, 2024 · 11:46 AM UTC",Jan 2
108,8:28am,1 Buffalo stationary,"H4-2, 1.5km N of S130 S entrance Near Crocodile Bridge",5/5,Poppie and the family,"Jan 2, 2024 · 9:36 AM UTC",Jan 2
111,10:10am,1 Leopard in a tree,"H3, 900m S of S113 Near Malelane",4/5,Keaton and the Anthony's,"Jan 2, 2024 · 9:00 AM UTC",Jan 2
113,9:44am,2 Lion mating,"H7, 8km E of the Maroela Camp turnoff Near Orpen",5/5,Mel,"Jan 2, 2024 · 8:23 AM UTC",Jan 2
116,6:52am,1 Leopard in a tree with kill,"H1-1, 3.9km W of H3 Near Skukuza",3/5,Zoeb1005,"Jan 2, 2024 · 7:59 AM UTC",Jan 2
117,9:40am,1 Lion sleeping,"S119, 400m S of the Gardenia Hide Near Malelane",2/5,Schmitt Family,"Jan 2, 2024 · 7:54 AM UTC",Jan 2
118,6:52am,1 Leopard in a tree with kill,"H1-1, about 3km W of H3 Near Skukuza",4/5,Janak,"Jan 2, 2024 · 7:54 AM UTC",Jan 2
119,7:20am,Pack of Wild Dog stationary,"H3, at the S121 junction Near Malelane",5/5,Keaton and the Anthony's,"Jan 2, 2024 · 7:42 AM UTC",Jan 2
121,8:35am,1 Leopard stationary,"H3, 900m S of the Biyamiti Bridge Near Malelane",5/5,jayjay269,"Jan 2, 2024 · 6:59 AM UTC",Jan 2
131,7:16am,Pack of Wild Dogs stationary,"H3, at the S121 junction Near Malelane",5/5,ahmaaad madjooolooos lities,"Jan 2, 2024 · 5:34 AM UTC",Jan 2
140,5:15pm,3 Lions on the move,"H4-1, 800m W of Sunset dam Near Lower Sabie",5/5,ViajerosCallejeros,"Jan 1, 2024 · 3:41 PM UTC",Jan 1
141,5:31pm,2 Lions sleeping,"S119, 250m E of S119 Near Malelane",4/5,Mo41,"Jan 1, 2024 · 3:35 PM UTC",Jan 1
143,5:10pm,1 Leopard in a tree on the side of the road,"S25, 2.3km W of S27 Near Crocodile Bridge",5/5,RyanB96,"Jan 1, 2024 · 3:30 PM UTC",Jan 1
144,11:59am,2 Lions stationary,"H12, 1km S of H1-2 Near Skukuza",5/5,ViajerosCallejeros,"Jan 1, 2024 · 3:20 PM UTC",Jan 1
145,4:10pm,2 Lions mating,"S84, at Mantimahle dam loop off H1-2 Near Skukuza",5/5,rvdlaan,"Jan 1, 2024 · 3:20 PM UTC",Jan 1
146,4:20pm,10 Elephants eating,"S25, 8.8km E of S119 Near Malelane",5/5,Mo41,"Jan 1, 2024 · 3:19 PM UTC",Jan 1
148,4:06pm,3 Buffalos grazing,"H4-2, 900m N of H5 Near Lower Sabie",4/5,AmyWall,"Jan 1, 2024 · 3:19 PM UTC",Jan 1
152,4:40pm,9 Wild Dogs on the move,"H3, at S118 junction Near Malelane",5/5,Neels,"Jan 1, 2024 · 3:00 PM UTC",Jan 1
153,1:45pm,1 Leopard in a tree,"H7, close to S12 on S side of road Near Satara",5/5,Alberto - Matimba Bush Lodge,"Jan 1, 2024 · 2:59 PM UTC",Jan 1
154,4:13pm,Photo of the Leopard in a tree,"S25, 4.9km W of H4-2 Near Crocodile Bridge",5/5,DanielvandeVlag,"Jan 1, 2024 · 2:19 PM UTC",Jan 1
155,4:12pm,1 Leopard in a tree,"S25, 4.9km W of H4-2 Near Crocodile Bridge",5/5,DanielvandeVlag,"Jan 1, 2024 · 2:15 PM UTC",Jan 1
157,3:39pm,1 Crocodile stationary,"S1, 270m E of S65 Near Skukuza",4/5,Sachak,"Jan 1, 2024 · 2:08 PM UTC",Jan 1
158,3:22pm,3 Elephants eating,"S1, 2.4km E of S4 Near Skukuza",5/5,Sachak,"Jan 1, 2024 · 2:08 PM UTC",Jan 1
159,12:54pm,1 Lion sleeping,"H4-1, 2.8km E of H11 Near Skukuza",3/5,DenayCass,"Jan 1, 2024 · 2:08 PM UTC",Jan 1
161,2:47pm,2 Lions stationary,"H7, 100m up towards Tamboti/Maroela on the sand road Near Orpen",5/5,MatthewLeigh,"Jan 1, 2024 · 2:07 PM UTC",Jan 1
162,12:47pm,1 Black backed Jackal on the move,"S39, 9.8km W of H1-4 Near Olifants",2/5,JoedeWet,"Jan 1, 2024 · 2:07 PM UTC",Jan 1
164,1:02pm,1 Lion stationary,"H3, 4,4km N of S113 Near Skukuza",4/5,JadynStoltz,"Jan 1, 2024 · 2:07 PM UTC",Jan 1
166,2:40pm,2 Lions on the move,"S110 tar, 3km W of H3. They turned up the dirt road towards the Malalane Private Camp. Near Malelane",5/5,Blommestijn Family,"Jan 1, 2024 · 1:04 PM UTC",Jan 1
167,1:34pm,6 Wild Dogs sleeping,"H1-2, 300m from H10, next to road Near Tshokwane",5/5,Antoinette,"Jan 1, 2024 · 12:57 PM UTC",Jan 1
171,1:56pm,1 African Fish Eagle stationary,"H3, Matjulu Bridge Near Malelane",5/5,AfricanBushKingdom,"Jan 1, 2024 · 12:19 PM UTC",Jan 1
172,1:30pm,Mating pair of Lion,"S119, 500m E of Gardenia hide Near Malelane",5/5,Neels,"Jan 1, 2024 · 12:10 PM UTC",Jan 1
173,2:02pm,1 Lion ,"H1-2, at Manzimahle dam Near Skukuza",5/5,Shehzaad,"Jan 1, 2024 · 12:10 PM UTC",Jan 1
175,11:20am,1 Leopard on the move,"H3, 350m N of S110 tar Near Malelane",5/5,AfricanBushKingdom,"Jan 1, 2024 · 12:05 PM UTC",Jan 1
176,12:54pm,2 Lions stationary,"H1-2, 600m W of S83 E junction Near Skukuza",5/5,Zandri F,"Jan 1, 2024 · 11:59 AM UTC",Jan 1
181,12:30pm,1 Leopard relaxing in a marula tree,"S110 tar, 1.4km W of H3 Near Malelane",5/5,AfricanBushKingdom,"Jan 1, 2024 · 11:49 AM UTC",Jan 1
182,12:37pm,2 Lions stationary,"H4-1, 450m E of H11 Near Skukuza",2/5,Lalessandra,"Jan 1, 2024 · 11:48 AM UTC",Jan 1
183,12:15pm,2 Lions sleeping,"H7, just E of Tamboti turnoff Near Orpen",5/5,Pleunvanderloo,"Jan 1, 2024 · 11:48 AM UTC",Jan 1
185,12:30pm,1 Tawny Eagle stationary,"S119, 300m E of Gardenia hide Near Malelane",4/5,Neels,"Jan 1, 2024 · 11:19 AM UTC",Jan 1
186,11:50am,1 Martial Eagle stationary,"H3, 400m S of S118 Near Malelane",4/5,Neels,"Jan 1, 2024 · 11:19 AM UTC",Jan 1
187,10:56am,1 Leopard sleeping,"H10, 2.9km N of S128 S, in leadwood tree Near Lower Sabie",5/5,Christelle - Capture Nature Kruger Safaris,"Jan 1, 2024 · 11:18 AM UTC",Jan 1
190,11:51am,3 Lions,"S114, 550m S of S22 Near Skukuza",4/5,pezza,"Jan 1, 2024 · 10:08 AM UTC",Jan 1
193,11:20am,1 Leopard in a tree,"H1-1, 1.8km N of S114 Near Skukuza",5/5,adanfra,"Jan 1, 2024 · 9:38 AM UTC",Jan 1
194,10:47am,1 Lion stationary,"H3, 4.8km S of S112 Near Skukuza",5/5,adanfra,"Jan 1, 2024 · 9:38 AM UTC",Jan 1
195,10:56am,1 Leopard sleeping in leadwood tree,"H10, 2.9km N of S128 S junction Near Lower Sabie",5/5,Christelle - Capture Nature Kruger Safaris,"Jan 1, 2024 · 9:25 AM UTC",Jan 1
196,11:10am,4 Elephants on the move,"S1, 1.5km E of S4 Near Skukuza",5/5,Landog,"Jan 1, 2024 · 9:18 AM UTC",Jan 1
199,10:35am,5 Lions stationary,"H4-2, 300m N of S25, 100m off under a bush Near Crocodile Bridge",3/5,AmyWall,"Jan 1, 2024 · 9:03 AM UTC",Jan 1
200,10:30am,1 Leopard on the move,"S1, 1.8km E of S3 Near Phabeni",4/5,Landog,"Jan 1, 2024 · 9:02 AM UTC",Jan 1
201,10:16am,5 Wild Dogs stationary,"H3, 200m N of S118 Near Malelane",4/5,hfrancois598,"Jan 1, 2024 · 9:02 AM UTC",Jan 1
202,9:03am,1 Leopard marking territory,"S114, 600m S of S121 Near Malelane",5/5,Levivdv,"Jan 1, 2024 · 9:02 AM UTC",Jan 1
204,6:24am,1 Lion,"H4-1, 2.3km E of H11 Near Skukuza",4/5,Bradleydigz,"Jan 1, 2024 · 8:11 AM UTC",Jan 1
205,9:57am,1 Leopard Tortoise on the move,"H3, 2.1km N of S114 Near Malelane",5/5,hfrancois598,"Jan 1, 2024 · 8:11 AM UTC",Jan 1
206,9:51am,1 Squacco Heron eating,"S25, Biyamiti River Bridge Near Biyamit Bush Camp",5/5,Wilson Fam,"Jan 1, 2024 · 8:11 AM UTC",Jan 1
208,9:33am,2 Lions stationary,"H4-1, 2.6km E of H11 Near Skukuza",5/5,Zoeb1005,"Jan 1, 2024 · 8:10 AM UTC",Jan 1
209,9:54am,2 Lions,"H1-2, in Mutlumuvi riverbed Near Skukuza",5/5,Zein,"Jan 1, 2024 · 7:58 AM UTC",Jan 1
210,9:38am,10 Elephants crossed road,"S110 tar, 1.1km W of H3 Near Malelane",5/5,hfrancois598,"Jan 1, 2024 · 7:55 AM UTC",Jan 1
212,8:45am,1 Leopard hunting,"H3, 1.6km S of the Biyamiti Bridge Near Jock Safari lodge",5/5,AfricanBushKingdom,"Jan 1, 2024 · 7:54 AM UTC",Jan 1
213,9:01am,1 Lion sleeping,"S119, 500m S of Gardenia Hide, on the other side of the river Near Malelane",5/5,adanfra,"Jan 1, 2024 · 7:54 AM UTC",Jan 1
216,6:28am,1 Leopard in a tree,"S25, 2km W of S27 on S side Near Crocodile Bridge'",4/5,Christelle - Capture Nature Kruger Safaris,"Jan 1, 2024 · 7:45 AM UTC",Jan 1
220,8:00am,2 Lions stationary,"S114, 2km N of Biyamiti Weir (S139) Near Malelane",5/5,CF wildlifephotography,"Jan 1, 2024 · 7:34 AM UTC",Jan 1
221,9:04am,3 Lions stationary,"S118, about 100m from S114 at James' watering hole, by the reservoir. Near Malelane.",2/5,Lunga,"Jan 1, 2024 · 7:34 AM UTC",Jan 1
222,8:46am,1 Leopard in a tree,"S25, 2km W from the S27, on the S side. 200m in. Near Crocodile Bridge",5/5,Team Brandon and Sparky,"Jan 1, 2024 · 7:34 AM UTC",Jan 1
224,8:30am,1 Leopard in a tree,"H3, 1km N of S110 tar road Near Malelane",5/5,Keaton and the Anthony's,"Jan 1, 2024 · 7:33 AM UTC",Jan 1
226,8:52am,1 Leopard in a tree,"S25, 1.8km W of S27 Near Crocodile Bridge",3/5,BushAddict,"Jan 1, 2024 · 6:59 AM UTC",Jan 1
227,8:06am,2 Buffalos,"H4-2, 3.5km S of H10 Near Lower Sabie",4/5,PhilipHattingh,"Jan 1, 2024 · 6:59 AM UTC",Jan 1
228,7:43am,1 Hippopotamus stationary,"H4-2, 110m N of S28 N junction Near Lower Sabie",5/5,PhilipHattingh,"Jan 1, 2024 · 6:59 AM UTC",Jan 1
229,7:38am,2 Tortoises,"H4-2, 210m S of S28 N junction Near Lower Sabie",5/5,PhilipHattingh,"Jan 1, 2024 · 6:59 AM UTC",Jan 1
230,6:36am,3 Lions stationary,"H4-2, 1.1km N of S25 Near Crocodile Bridge",5/5,PhilipHattingh,"Jan 1, 2024 · 6:59 AM UTC",Jan 1
231,6:36am,3 Lion stationary,"H4-2, 1.1km N of S25 Near Crocodile Bridge",5/5,PhilipHattingh,"Jan 1, 2024 · 6:58 AM UTC",Jan 1
232,7:38am,2 Kori Bustard ,"H9, just before S96 Near Letaba",5/5,bux family,"Jan 1, 2024 · 6:43 AM UTC",Jan 1
233,8:14am,1 Leopard in a tree,"S25, 4.6km W of H4-2 Near Crocodile Bridge",2/5,The Engelbrecht’s,"Jan 1, 2024 · 6:33 AM UTC",Jan 1
236,6:21am,5 Wild Dog on the move,"H1-2, 2.2km W of S83 E junction Near Skukuza",5/5,ThemAndTheirCub,"Jan 1, 2024 · 6:31 AM UTC",Jan 1
238,7:25am,50 Chacma Baboon stationary,"H4-1, 400m W of H12 Near Skukuza",5/5,ThemAndTheirCub,"Jan 1, 2024 · 6:30 AM UTC",Jan 1
239,8:13am,1 Leopard in a tree,"H3, 1.1km N of S110 tar Near Malelane",5/5,JadynStoltz,"Jan 1, 2024 · 6:30 AM UTC",Jan 1
240,7:32am,1 African Rock Python warming up on the left side of the tar road,"H4-1, 2.1km  Wof H12 Near Skukuza",5/5,ThemAndTheirCub,"Jan 1, 2024 · 6:30 AM UTC",Jan 1
244,7:20am,Pack of Wild Dog stationary,"H3, 200m N of S118 Near Malelane",5/5,Keaton and the Anthony's,"Jan 1, 2024 · 5:34 AM UTC",Jan 1
245,7:19am,2 Elephant eating,"H4-2, 900m N of S25 Near Crocodile Bridge",4/5,DarbyFamily,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
246,7:13am,3 Lion stationary,"H4-2, 150m N of S25 Near Crocodile Bridge",2/5,DarbyFamily,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
247,7:10am,3 Bateleur in a tree,"H3, 2.6km N of S114 Near Malelane",5/5,adanfra,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
248,6:56am,3 Lion stationary,"H4-1, 2km E of H11 Near Skukuza",4/5,Howlage,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
249,6:52am,1 Leopard in a tree,"H3, 1.1km N of S110 tar, 20m off the side of the road on E side, in a tree making a V shape Near Malelane",5/5,adanfra,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
250,6:51am,10 Wild Dog stationary,"H3, just N of S118 Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:24 AM UTC",Jan 1
251,6:49am,1 Leopard stationary,"H3, 1.1km N of S110 tar Near Malelane",4/5,Ilvo,"Jan 1, 2024 · 5:24 AM UTC",Jan 1
252,6:41am,1 Spotted Hyena on the move,"S118, 200m E of H3 Near Malelane",4/5,Mo41,"Jan 1, 2024 · 5:24 AM UTC",Jan 1
253,6:42am,1 Leopard in a tree,"H3, 1.1km N of S110 tar Near Malelane",5/5,HeikeAndDanette,"Jan 1, 2024 · 5:21 AM UTC",Jan 1
254,6:36am,2 Elephant crossed road,"H4-2, 550m S of Vurhami bridge Near Crocodile Bridge",5/5,KwamboMike,"Jan 1, 2024 · 5:21 AM UTC",Jan 1
255,6:36am,1 Cheetah on the move,"H4-2, just S of Vurhami bridge Near Crocodile Bridge",4/5,PhilipHattingh,"Jan 1, 2024 · 5:21 AM UTC",Jan 1
256,6:55am,1 Leopard on the move,"H4-2, 1km N of S130 S Near Crocodile Bridge",5/5,Schmitt Family,"Jan 1, 2024 · 5:16 AM UTC",Jan 1
257,7:03am,1 Leopard in a tree,"H3, 1km S of Matjulu bridge. Near Malelane",5/5,M.Azaan,"Jan 1, 2024 · 5:16 AM UTC",Jan 1
258,7:00am,1 Leopard in a tree,"H3, 1km south of Matjulu bridge. Near Malelane",5/5,T5 Malelane .,"Jan 1, 2024 · 5:16 AM UTC",Jan 1
259,6:00am,3 Lion sleeping,"H4-1, 2.6km E of H11 Near Skukuza",5/5,AfricanBushKingdom,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
260,6:28am,1 Cheetah stationary,"H4-2, 350m N of S25 Near Crocodile Bridge",4/5,KwamboMike,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
261,6:24am,10 Wild Dog crossed road,"H3, 200m N of S118 Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
264,6:14am',1 Spotted Hyena on the move,"H3, 3.9km N of S114 Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
265,6:04am,1 African Fish Eagle in a tree,"H3, Matjulu bridge Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
266,5:53am,6 Wild Dog stationary,"S1, just after S3 Near Phabeni",5/5,iants25,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
269,4:54am,2 large male Lions fighting on and off the road,"H1-1, 2.4km N of S114 Near Skukuza",5/5,Zandri F,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
276,5:51am,2 Lion stationary,"H7, on the road at Tamboti access Near Orpen",5/5,Sheila,"Jan 1, 2024 · 4:14 AM UTC",Jan 1
281,12:30pm,3 Cheetahs,"S130, 2km S of S137 Near Lower Sabie",5/5,Ashlé Alberts,"Dec 30, 2023 · 3:56 PM UTC",30 Dec 2023
283,3:56pm,1 Leopard,"H1-2, on the road 100m S of H10 Near Tshokwane",5/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
284,3:01pm,Herd of Buffalo,"H1-3, 5.7km S of Nkaya pan Near Satara",4/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
285,2:50pm,50 Elephants,"H1-3, 500m S of Nkaya pan, 15m from the road Near Satara",4/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
286,12:53pm,1 Lion stationary,"H1-3, 1.1km S of S100, lying in the grass Near Satara",2/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
287,11:14am,1 Lion on the move,"H1-4, about 12km S of S147, going deeper into the bush Near Satara",2/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
292,5:10pm,1 Vulture ,"S25, about 8.5km W of H4-2 Near Crocodile Bridge",5/5,ahamd madjooolooos son retires,"Dec 30, 2023 · 3:14 PM UTC",30 Dec 2023
