ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
125,7:20am,Pack of Wild Dog stationary,"H3, 200m N of S118 Near Malelane",5/5,Keaton and the Anthony's,"Jan 1, 2024 · 5:34 AM UTC",Jan 1
126,7:19am,2 Elephant eating,"H4-2, 900m N of S25 Near Crocodile Bridge",4/5,DarbyFamily,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
127,7:13am,3 Lion stationary,"H4-2, 150m N of S25 Near Crocodile Bridge",2/5,DarbyFamily,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
128,7:10am,3 Bateleur in a tree,"H3, 2.6km N of S114 Near Malelane",5/5,adanfra,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
129,6:56am,3 Lion stationary,"H4-1, 2km E of H11 Near Skukuza",4/5,Howlage,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
130,6:52am,1 Leopard in a tree,"H3, 1.1km N of S110 tar, 20m off the side of the road on E side, in a tree making a V shape Near Malelane",5/5,adanfra,"Jan 1, 2024 · 5:33 AM UTC",Jan 1
131,6:51am,10 Wild Dog stationary,"H3, just N of S118 Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:24 AM UTC",Jan 1
132,6:49am,1 Leopard stationary,"H3, 1.1km N of S110 tar Near Malelane",4/5,Ilvo,"Jan 1, 2024 · 5:24 AM UTC",Jan 1
133,6:41am,1 Spotted Hyena on the move,"S118, 200m E of H3 Near Malelane",4/5,Mo41,"Jan 1, 2024 · 5:24 AM UTC",Jan 1
134,6:42am,1 Leopard in a tree,"H3, 1.1km N of S110 tar Near Malelane",5/5,HeikeAndDanette,"Jan 1, 2024 · 5:21 AM UTC",Jan 1
135,6:36am,2 Elephant crossed road,"H4-2, 550m S of Vurhami bridge Near Crocodile Bridge",5/5,KwamboMike,"Jan 1, 2024 · 5:21 AM UTC",Jan 1
136,6:36am,1 Cheetah on the move,"H4-2, just S of Vurhami bridge Near Crocodile Bridge",4/5,PhilipHattingh,"Jan 1, 2024 · 5:21 AM UTC",Jan 1
137,6:55am,1 Leopard on the move,"H4-2, 1km N of S130 S Near Crocodile Bridge",5/5,Schmitt Family,"Jan 1, 2024 · 5:16 AM UTC",Jan 1
138,7:03am,1 Leopard in a tree,"H3, 1km S of Matjulu bridge. Near Malelane",5/5,M.Azaan,"Jan 1, 2024 · 5:16 AM UTC",Jan 1
139,7:00am,1 Leopard in a tree,"H3, 1km south of Matjulu bridge. Near Malelane",5/5,T5 Malelane .,"Jan 1, 2024 · 5:16 AM UTC",Jan 1
140,6:00am,3 Lion sleeping,"H4-1, 2.6km E of H11 Near Skukuza",5/5,AfricanBushKingdom,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
141,6:28am,1 Cheetah stationary,"H4-2, 350m N of S25 Near Crocodile Bridge",4/5,KwamboMike,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
142,6:24am,10 Wild Dog crossed road,"H3, 200m N of S118 Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
145,6:14am',1 Spotted Hyena on the move,"H3, 3.9km N of S114 Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
146,6:04am,1 African Fish Eagle in a tree,"H3, Matjulu bridge Near Malelane",5/5,Mo41,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
147,5:53am,6 Wild Dog stationary,"S1, just after S3 Near Phabeni",5/5,iants25,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
150,4:54am,2 large male Lions fighting on and off the road,"H1-1, 2.4km N of S114 Near Skukuza",5/5,Zandri F,"Jan 1, 2024 · 5:11 AM UTC",Jan 1
157,5:51am,2 Lion stationary,"H7, on the road at Tamboti access Near Orpen",5/5,Sheila,"Jan 1, 2024 · 4:14 AM UTC",Jan 1
162,12:30pm,3 Cheetahs,"S130, 2km S of S137 Near Lower Sabie",5/5,Ashlé Alberts,"Dec 30, 2023 · 3:56 PM UTC",30 Dec 2023
164,3:56pm,1 Leopard,"H1-2, on the road 100m S of H10 Near Tshokwane",5/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
165,3:01pm,Herd of Buffalo,"H1-3, 5.7km S of Nkaya pan Near Satara",4/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
166,2:50pm,50 Elephants,"H1-3, 500m S of Nkaya pan, 15m from the road Near Satara",4/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
167,12:53pm,1 Lion stationary,"H1-3, 1.1km S of S100, lying in the grass Near Satara",2/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
168,11:14am,1 Lion on the move,"H1-4, about 12km S of S147, going deeper into the bush Near Satara",2/5,Lunga,"Dec 30, 2023 · 3:40 PM UTC",30 Dec 2023
173,5:10pm,1 Vulture ,"S25, about 8.5km W of H4-2 Near Crocodile Bridge",5/5,ahamd madjooolooos son retires,"Dec 30, 2023 · 3:14 PM UTC",30 Dec 2023
177,1:21pm,2 Lions stationary,"S114, 220m S of S119 Near Malelane",5/5,BushAddict,"Dec 30, 2023 · 1:32 PM UTC",30 Dec 2023
178,2:20pm,Active den of Spotted Hyena,"H1-1, 1.2km N of S114. Near Skukuza",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 30, 2023 · 1:32 PM UTC",30 Dec 2023
179,2:40pm,1 Bateleur stationary,"S119, 1.2km E of Gardenia Hide Near Malelane",5/5,Neels,"Dec 30, 2023 · 1:31 PM UTC",30 Dec 2023
180,2:20pm,1 Wild Dog stationary,"S114, under thick bush 900m N of S118 Near Malelane",2/5,Neels,"Dec 30, 2023 · 1:31 PM UTC",30 Dec 2023
181,10:45am,1 Leopard ,"S114, between the Biyamiti Loop S23 N and S junctions Near Jock Safari Lodge",5/5,Amit,"Dec 30, 2023 · 1:30 PM UTC",30 Dec 2023
183,12:43pm,10 Elephants on the move,"S114, 2km S of S21 Near Skukuza",5/5,Wimpiekrugell,"Dec 30, 2023 · 11:28 AM UTC",30 Dec 2023
185,1:02pm,3 Lions on the move,"S25, by S27 Near Crocodile Bridge",5/5,RyanB96,"Dec 30, 2023 · 11:28 AM UTC",30 Dec 2023
186,1:09pm,3 Lions,"S25, 500m W from S27 50m from the road Near Crocodile bridge",3/5,Ryan,"Dec 30, 2023 · 11:16 AM UTC",30 Dec 2023
187,12:32pm,1 Lion sleeping,"S25, about 5km W of H4-2 Near Crocodile Bridge",3/5,Bianca Koster,"Dec 30, 2023 · 11:13 AM UTC",30 Dec 2023
189,8:28am,1 Leopard stationary,"H10, 1km N of H4-2 Near Lower Sabie",2/5,A38V,"Dec 30, 2023 · 11:13 AM UTC",30 Dec 2023
190,10:56am,2 Elephants,"H4-1, 3km E of H11 Near Skukuza",5/5,Raiden2912,"Dec 30, 2023 · 11:13 AM UTC",30 Dec 2023
191,10:51am,2 Elephants,"H4-1, 3.7km E of H11 Near Skukuza",5/5,Ob1,"Dec 30, 2023 · 11:12 AM UTC",30 Dec 2023
192,10:29am,1 Bateleur,"H1-4, midway between S127 and S147 Near Satara",5/5,Cand1ce143,"Dec 30, 2023 · 11:12 AM UTC",30 Dec 2023
193,10:36am,1 Verreaux's Eagle Owl stationary,"H1-4, just S of the S147 Near Satara",4/5,Cand1ce143,"Dec 30, 2023 · 11:12 AM UTC",30 Dec 2023
194,10:46am,4 Elephants on the move,"S28, 9.5km E of H4-2 S junction Near Crocodile Bridge",4/5,Melliebw,"Dec 30, 2023 · 11:12 AM UTC",30 Dec 2023
195,10:41am,1 Spotted Hyena crossed road and Impala,"H5, 200m E of S114 Near Skukuza",5/5,CharlieSim,"Dec 30, 2023 · 11:11 AM UTC",30 Dec 2023
196,10:32am,1 Leopard Tortoise crossed road,"H5, 1.9km E of S114 Near Skukuza",5/5,CharlieSim,"Dec 30, 2023 · 11:11 AM UTC",30 Dec 2023
197,10:26am,1 Steenbok on the move,"H5, 4.5km E of S114 Near Lower Sabie",2/5,CharlieSim,"Dec 30, 2023 · 11:11 AM UTC",30 Dec 2023
198,10:08am,1 Steenbok on the move,"H5, 2.3km W of S102 Near Lower Sabie",3/5,CharlieSim,"Dec 30, 2023 · 11:11 AM UTC",30 Dec 2023
199,10:32am,4 Southern Ground Hornbills on the move,"H1-4, between S127 and S147 Near Satara",5/5,Cand1ce143,"Dec 30, 2023 · 11:11 AM UTC",30 Dec 2023
200,10:44am,1 Elephant on the move,"H4-1, 2.9km E of H11 Near Skukuza",2/5,Andric,"Dec 30, 2023 · 11:10 AM UTC",30 Dec 2023
201,10:41am,4 Elephants stationary,"S28, 9.4km E of H4-2 S junction Near Crocodile Bridge",4/5,Melliebw,"Dec 30, 2023 · 11:10 AM UTC",30 Dec 2023
202,10:48am,5 Elephants eating,"S114, 6.3km S of S21 Near Skukuza",5/5,CharlieSim,"Dec 30, 2023 · 11:09 AM UTC",30 Dec 2023
203,11:03am,5 Elephant crossed road,"H4-2, 3.1km N of S28 S junction Near Crocodile Bridge",5/5,Dvtuijl,"Dec 30, 2023 · 10:15 AM UTC",30 Dec 2023
204,11:09am,3 Southern Ground Hornbill crossed road,"S114, 3.4km N of S139 Near Malelane",5/5,CharlieSim,"Dec 30, 2023 · 10:15 AM UTC",30 Dec 2023
205,11:12am,3 Elephant eating,"S114, 2.6km N of S139 Near Malelane",5/5,CharlieSim,"Dec 30, 2023 · 10:14 AM UTC",30 Dec 2023
206,11:39am,10 Elephant eating,"S114, 2.6km N of S118 Near Malelane",5/5,CharlieSim,"Dec 30, 2023 · 10:06 AM UTC",30 Dec 2023
207,11:43am,1 Wild Dog sleeping,"S114, 1km N of S118 Near Malelane",3/5,CharlieSim,"Dec 30, 2023 · 10:06 AM UTC",30 Dec 2023
208,11:44am,1 Wild Dog stationary,"S114, 1km N of S118 Near Malelane",2/5,Wimpiekrugell,"Dec 30, 2023 · 10:06 AM UTC",30 Dec 2023
210,11:27am,Pack of Wild Dog stationary,"S114, 1km S of S119 Near Malelane",5/5,Tania,"Dec 30, 2023 · 10:02 AM UTC",30 Dec 2023
213,10:25am,1 Leopard stationary,"H1-1, 450m N of S11 W junction Near Pretoriuskop",5/5,Danny1809,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
214,7:45am,2 Elephant stationary,"H11, 3.1km E of S1 Near Skukuza",3/5,Andric,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
215,8:05am,1 Leopard ,"H4-2, 2.7km S of H5 Near Crocodile Bridge",3/5,DarbyFamily,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
216,9:48am,1 Giraffe ,"H3, 4.6km N of S114 Near Malelane",2/5,KiaravandenBerg,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
217,10:05am,4 Giraffe stationary,"H4-2, 450m S of S25 Near Crocodile Bridge",5/5,Melliebw,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
218,9:49am,3 Buffalo swimming,"H3, Mlambane bridge, N of S118 Near Malelane",3/5,AmyWall,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
219,10:08am,1 Steenbok crossed road,"H5, 2.1km W of S102 Near Lower Sabie",3/5,CharlieSim,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
220,10:14am,10 Giraffe stationary,"S28, 600m E of H4-2 S junction Near Crocodile Bridge",5/5,Melliebw,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
221,10:15am,1 Elephant on the move and Giraffe,"S28, 600m E of H4-2 S junction Near Crocodile Bridge",2/5,Melliebw,"Dec 30, 2023 · 8:35 AM UTC",30 Dec 2023
224,8:44am,1 Tree Squirrel ,"S25, near S27 (Hippo Pools Road) Near Crocodile Bridge",5/5,Tania,"Dec 30, 2023 · 7:53 AM UTC",30 Dec 2023
225,9:41am,Various Bird stationary,"S25, just before S139 Near Biyamiti Bush Camp",5/5,Tania,"Dec 30, 2023 · 7:53 AM UTC",30 Dec 2023
227,8:53am,20 Vulture flying,"S114, 1.4km S of S25 Near Malelane",5/5,AmyWall,"Dec 30, 2023 · 7:46 AM UTC",30 Dec 2023
228,7:53am,1 Leopard Torotoise crossed road,"H3, just N of Renosterpan turnoff Near Malelane",5/5,bushgirl97,"Dec 30, 2023 · 7:46 AM UTC",30 Dec 2023
233,7:51am,2 Lion stationary,"H7, at S106 W junction Near Orpen",5/5,Sheila,"Dec 30, 2023 · 7:09 AM UTC",30 Dec 2023
235,8:06am,2 Buffalo eating,"S25, 3.7km E of S26 Near Crocodile Bridge",5/5,Sicon,"Dec 30, 2023 · 6:22 AM UTC",30 Dec 2023
236,8:06am,3 Elephant eating,"H4-2, 3.1km S of S130 S junction Near Crocodile Bridge",5/5,RoelfJvR,"Dec 30, 2023 · 6:22 AM UTC",30 Dec 2023
238,7:57am,2 Buffalo stationary,"S25, 11.4km W of H4-2 Near Crocodile Bridge",1/5,Sicon,"Dec 30, 2023 · 6:22 AM UTC",30 Dec 2023
239,7:42am,15 Chacma Baboon on the move,"H4-2, 500m N of S130 S junction Near Crocodile Bridge",5/5,DarbyFamily,"Dec 30, 2023 · 6:05 AM UTC",30 Dec 2023
240,7:35am,1 Lion stationary,"S25, 600m W of S27 Near Crocodile Bridge",5/5,CharlieSim,"Dec 30, 2023 · 6:05 AM UTC",30 Dec 2023
243,7:42am,1 Lion stationary,"S25, 1km W of S27 Near Crocodile Bridge",5/5,Schmitt Family,"Dec 30, 2023 · 5:53 AM UTC",30 Dec 2023
249,6:45am,2 Lion sleeping,"H7, at S106 W junction Near Orpen",5/5,tyma,"Dec 30, 2023 · 5:07 AM UTC",30 Dec 2023
251,6:22am,Video of the Lion on the move,"S1, 4.6km E after the S3 turn off towards Skukuza Near Phabeni",5/5,MoeyIsmail,"Dec 30, 2023 · 5:07 AM UTC",30 Dec 2023
253,5:15am,Herd of Buffalo eating,"H3, 7.7km N from S110 tar Near Malelane",5/5,Neels,"Dec 30, 2023 · 4:48 AM UTC",30 Dec 2023
254,5:10am,Beautiful Sunrise,"H3, 2km N from S110 tar Near Malelane",5/5,Neels,"Dec 30, 2023 · 4:48 AM UTC",30 Dec 2023
255,5:00am,1 Spotted Hyena on the move,"H3, at S114 junction Near Malelane",5/5,Neels,"Dec 30, 2023 · 4:47 AM UTC",30 Dec 2023
261,5:41am,Clan of Spotted Hyena on the move,"H1-6, near Mooiplaas, moving E with babies Near Mopani",5/5,Chris,"Dec 30, 2023 · 4:36 AM UTC",30 Dec 2023
262,5:00am,Pride of Lion stationary,"H1-6, near H15 to Malopenyana Near Letaba",5/5,Chris,"Dec 30, 2023 · 4:36 AM UTC",30 Dec 2023
266,5:20pm,2 Lions stationary,"S121, 1.7km W of S114 Near Malelane",5/5,Neels,"Dec 29, 2023 · 3:31 PM UTC",29 Dec 2023
273,4:10pm,Pride of Lion stationary,"S121, 1.7km W of S114 Near Malelane",5/5,Mel,"Dec 29, 2023 · 2:17 PM UTC",29 Dec 2023
274,4:09pm,4 Yellow billed Oxpeckers on back of Buffalo,"H3, 2.4km S of Biyamiti Bridge Near Jock Safari Lodge",5/5,Dean,"Dec 29, 2023 · 2:17 PM UTC",29 Dec 2023
275,3:39pm,1 Water Monitor catching fish,"S25, at Mlambane river crossing E of S119 Near Malelane",5/5,Mel,"Dec 29, 2023 · 1:49 PM UTC",29 Dec 2023
276,3:15pm,8 Buffalos stationary,"H3, 2.4km S of Biyamiti Bridge Near Jock Safari Lodge",5/5,Butterflylenke,"Dec 29, 2023 · 1:37 PM UTC",29 Dec 2023
283,1:25pm,1 Buffalo on the move,"H11, N'waswitshaka bridge Near Skukuza",4/5,Howlage,"Dec 29, 2023 · 11:41 AM UTC",29 Dec 2023
285,1:10pm,20 Elephants on the move,"S28, 9.1km E of H4-2 S junction Near Crocodile Bridge",5/5,AmyWall,"Dec 29, 2023 · 11:20 AM UTC",29 Dec 2023
286,1:05pm,1 Elephant eating,"S1, 750m E of S65 Near Skukuza",5/5,Koubergine,"Dec 29, 2023 · 11:20 AM UTC",29 Dec 2023
287,12:28pm,2 Bateleurs in a tree,"S28, 210m E of H4-2 S junction Near Crocodile Bridge",5/5,AmyWall,"Dec 29, 2023 · 11:14 AM UTC",29 Dec 2023
288,8:15am,1 Leopard crossed road now in tree,"H3, 600m N of S110 tar Near Malelane",5/5,AfricanBushKingdom,"Dec 29, 2023 · 10:33 AM UTC",29 Dec 2023
289,10:33am,1 Lion stationary,"H3, 50m S of S110 sand, on the Matjulu bridge Near Malelane",3/5,Wildphotos 40,"Dec 29, 2023 · 10:31 AM UTC",29 Dec 2023
290,10:48am,1 Spotted Hyena stationary,"S1, 1.9km E of S4 Near Skukuza",3/5,Tashotten,"Dec 29, 2023 · 10:31 AM UTC",29 Dec 2023
292,11:08am,1 Leopard ,"S1, 2.2km W of S65 Near Skukuza",1/5,Tashotten,"Dec 29, 2023 · 10:30 AM UTC",29 Dec 2023
