ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
91,5:06am,6 Lion stationay,"S112, 4.5km E of H3 Near Skukuza",5/5,Sj_nic,"Dec 17, 2023 · 4:48 AM UTC",Dec 17
92,5:20am,15 Wild Dog on the move,"S110 tar, 5km W of H3 Near Malelane",5/5,woest,"Dec 17, 2023 · 4:23 AM UTC",Dec 17
93,5:57am,10 Lion stationay,"S25, 800m W of H4-2 Near Crocodile Bridge",5/5,KeeganHall,"Dec 17, 2023 · 4:23 AM UTC",Dec 17
95,5:35pm,1 Leopard feeding,"S25, 650m W of S119 Near Malelane",3/5,AdelE,"Dec 16, 2023 · 3:45 PM UTC",Dec 16
96,5:23pm,2 Lion sleeping,"S25, 2.1km E of S114 Near Malelane",5/5,AdelE,"Dec 16, 2023 · 3:36 PM UTC",Dec 16
97,4:44pm,1 Spotted Hyena crossed road,"H4-2, 700m N of H5 Near Lower Sabie",5/5,Schalk110,"Dec 16, 2023 · 3:32 PM UTC",Dec 16
98,4:51pm,2 Buffalo stationary,"H4-2, 1.8km S of H5 Near Crocodile Bridge",4/5,Schalk110,"Dec 16, 2023 · 3:32 PM UTC",Dec 16
99,5:06pm,2 Lion stationary,"H4-2, 1.4km N of S28 S junction Near Crocodile Bridge",4/5,Schalk110,"Dec 16, 2023 · 3:32 PM UTC",Dec 16
100,5:10pm,2 Lion stationary,"S25, 1.8km from S114 Near Malelane",5/5,MRS,"Dec 16, 2023 · 3:27 PM UTC",Dec 16
102,5:12pm,2 Lion ,"H4-2, 1.4km N of S28 S junction Near Crocodile Bridge",3/5,NicoleBrighton,"Dec 16, 2023 · 3:24 PM UTC",Dec 16
103,3:58pm,2 Lion mating,"H4-2, 2.7km N of S28 N junction Near Lower Sabie",5/5,NicoleBrighton,"Dec 16, 2023 · 3:24 PM UTC",Dec 16
104,1:15pm,1 Black backed Jackal on the move,"S36, 1,1km N of S126 Near Satara",5/5,Jenben5,"Dec 16, 2023 · 3:13 PM UTC",Dec 16
105,4:22pm,2 Lion sleeping,"S25, 2km E of S114 Near Malelane",5/5,woest,"Dec 16, 2023 · 3:13 PM UTC",Dec 16
106,2:44pm,6 Spotted Hyena stationary,"H1-1, 2.6km S of H11 Near Skukuza",2/5,sgerritsen,"Dec 16, 2023 · 3:13 PM UTC",Dec 16
108,3:28pm,4 Sable Antelopes stationary,"S128, 500m N of S30 Near Lower Sabie",4/5,Henri and Rudi,"Dec 16, 2023 · 2:52 PM UTC",Dec 16
111,3:07pm,6 Elephants eating,"H4-2, 1.3km N of H5 Near Lower Sabie",3/5,LianePretorius,"Dec 16, 2023 · 2:14 PM UTC",Dec 16
113,7:40am,1 Chacma Baboon in a tree,"S28, 350m N of S137 Near Lower Sabie",3/5,LianePretorius,"Dec 16, 2023 · 2:13 PM UTC",Dec 16
114,3:05pm,2 Lions stationary,"S25, 1.7km E of S114 Near Malelane",4/5,jade,"Dec 16, 2023 · 1:56 PM UTC",Dec 16
115,2:59pm,2 Lions crossed road,"H4-2, 3km S of S130 S junction Near Crocodile Bridge",5/5,Meerkat629,"Dec 16, 2023 · 1:55 PM UTC",Dec 16
116,2:23pm,2 Lions,"H5, 600m W of H4-2 Near Crocodile Bridge",5/5,Waza,"Dec 16, 2023 · 1:55 PM UTC",Dec 16
117,8:23am,1 Spotted Hyena on the move,"S114, 5km S of H1-1 Near Skukuza",5/5,Jessxx,"Dec 16, 2023 · 1:51 PM UTC",Dec 16
120,2:02pm,2 Elephants eating,"H6, 9.6km from H1-3 Near Satara",4/5,Scheeperse,"Dec 16, 2023 · 1:03 PM UTC",Dec 16
121,1:09pm,2 Lions,"S25, 1.9km E of S114 Near Malelane",5/5,FraserWJ,"Dec 16, 2023 · 12:57 PM UTC",Dec 16
123,1:53pm,5 Giraffes eating,"S83, 2.1km N of H1-2 E junction Near Skukuza",4/5,Sarahr2023,"Dec 16, 2023 · 12:57 PM UTC",Dec 16
127,12:10pm,4 Spotted Hyena playing,"H1-3, 5.8km S of S126 Near Satara",5/5,Belindaoelofse,"Dec 16, 2023 · 11:41 AM UTC",Dec 16
129,10:07am,2 Lion mating,"H1-3, 1.5km S of Sweni Bridge on W side Near Satara",5/5,Enezcramer,"Dec 16, 2023 · 11:22 AM UTC",Dec 16
130,12:18pm,1 Verreaux's Eagle Owl stationary,"H7, 1.5km W of S106 E junction Near Orpen",5/5,Jenben5,"Dec 16, 2023 · 11:22 AM UTC",Dec 16
131,11:57am,3 Giraffe stationary,"H7, 4.9km W of S106 E junction Near Orpen",4/5,Jenben5,"Dec 16, 2023 · 11:22 AM UTC",Dec 16
132,11:35am,1 Marabou Stork stationary,"H4-2, 700m N of S25 Near Crocodile Bridge",5/5,Schalck,"Dec 16, 2023 · 9:57 AM UTC",Dec 16
133,7:13am,20 Wild Dogs on the move and Spotted Hyena,"S114, just off the H1-1 Near Skukuza",5/5,Schalck,"Dec 16, 2023 · 9:57 AM UTC",Dec 16
135,10:28am,1 Spotted Hyena on the move,"S25, at Lukimbi Safari Lodge turnoff Near Malelane",5/5,KYR,"Dec 16, 2023 · 9:31 AM UTC",Dec 16
138,10:06am,1 Spotted Hyena,"H11, 400m S of H4-1 Near Skukuza",5/5,TylieB,"Dec 16, 2023 · 8:50 AM UTC",Dec 16
140,8:15am,Pod of Hippopotami stationary,"H4-1, Sunset dam Near Lower Sabie",4/5,jade,"Dec 16, 2023 · 8:50 AM UTC",Dec 16
141,9:31am,1 Leopard ,"S34, just N of H1-3 Near Tshokwane",5/5,Engelbrecht,"Dec 16, 2023 · 8:50 AM UTC",Dec 16
142,9:28am,1 Spotted Hyena on the move,"H4-2, 800m N of H5 Near Lower Sabie",5/5,KeeganHall,"Dec 16, 2023 · 8:47 AM UTC",Dec 16
143,8:50am,4 Elephant on the move,"H3, 800m N of S118 Near Malelane",5/5,NickavdM,"Dec 16, 2023 · 8:47 AM UTC",Dec 16
144,7:31am,3 Spotted Hyena on the move,"H5, 1km E of S108 Near Crocodile Bridge",3/5,NicoleBrighton,"Dec 16, 2023 · 8:25 AM UTC",Dec 16
145,8:49am,4 Giraffe stationary,"S1, 2.7km E of S3 Near Phabeni",5/5,gertehlers,"Dec 16, 2023 · 8:25 AM UTC",Dec 16
146,7:14am,2 Lion mating,"S83, 1.6km N of H1-2 W junction Near Skukuza",5/5,CaBiagi 1508,"Dec 16, 2023 · 8:25 AM UTC",Dec 16
147,9:55am,Herd of Buffalo stationary,"H4-2, 500m N before H5 turn off Near Lower Sabie",5/5,Sunflower,"Dec 16, 2023 · 8:16 AM UTC",Dec 16
150,9:20am,1 Leopard on the move,"S110 sand, at H3 junction, crossed the Matjulu river bed and walked parallel to the road about 200m in Near Malelane",5/5,KYR,"Dec 16, 2023 · 8:16 AM UTC",Dec 16
154,8:00am,1 Leopard stationary,"H4-2, 2.4km S before S82 S junction Near Lower Sabie",5/5,Sunflower,"Dec 16, 2023 · 7:17 AM UTC",Dec 16
155,8:13am,5 Elephant ,"S119, 1.2km N of S25 Near Malelane",5/5,Belindaoelofse,"Dec 16, 2023 · 6:49 AM UTC",Dec 16
158,7:48am,"5 Wild Dog crossed road, now under tree","S25, 6.7km E of S119 Near Malelane",5/5,Belindaoelofse,"Dec 16, 2023 · 6:17 AM UTC",Dec 16
166,5:51am,3 Wild Dog stationary,"H11, 3.2km E of S1 Near Skukuza",5/5,Worsie 01,"Dec 16, 2023 · 5:17 AM UTC",Dec 16
167,5:22am,1 Spotted Hyena crossed road,"S110 tar, 3.5km W of H3 Near Malelane",5/5,MargueriteBrussow,"Dec 16, 2023 · 4:57 AM UTC",Dec 16
168,6:10am,1 African Fish Eagle stationary,"S28, 1.2km E of H4-2 S junction Near Crocodile Bridge",4/5,LianePretorius,"Dec 16, 2023 · 4:57 AM UTC",Dec 16
169,6:22am,10 Lion stationary,"H4-2, 240m N of S25, running 200m from road on W side Near Crocodile Bridge",2/5,Meerkat629,"Dec 16, 2023 · 4:57 AM UTC",Dec 16
170,5:23pm,1 Side striped Jackal on the move,"H1-1, close to Napi Rocks. Just ran over the road Near Pretoriuskop",4/5,Dario Van der Merwe,"Dec 16, 2023 · 4:28 AM UTC",Dec 16
171,4:50am,1 Lion stationary,"S82, 3km S of N entrance Near Lower Sabie",5/5,Wolfie and Deirdre,"Dec 16, 2023 · 4:26 AM UTC",Dec 16
173,5:11am,1 Lion on the move,"H6, on the road between H1-3 and S37 Near Satara",5/5,Ivan,"Dec 16, 2023 · 4:26 AM UTC",Dec 16
174,5:45am,Tower of Giraffe ,"H3, between S114 and S110 tar Near Malelane",5/5,Charne,"Dec 16, 2023 · 4:26 AM UTC",Dec 16
175,5:25pm,2 Lion stationary,"H4-2, 2km N of H5 Near Lower Sabie",4/5,Henri and Rudi,"Dec 15, 2023 · 3:37 PM UTC",Dec 15
176,4:59pm,Mating pair of Lion stationary,"H5, 5km E of S108 Near Crocodile Bridge",5/5,Henri and Rudi,"Dec 15, 2023 · 3:21 PM UTC",Dec 15
180,10:06am,1 Southern Ground Hornbill stationary,"H10, 4.7km S of S129 Near Lower Sabie",3/5,Belindaoelofse,"Dec 15, 2023 · 2:50 PM UTC",Dec 15
181,2:54pm,13 Sable Antelopes stationary,"H1-1, 260m N of S1 W junction Near Pretoriuskop",4/5,MVD1996,"Dec 15, 2023 · 1:49 PM UTC",Dec 15
188,2:23pm,1 Lion,"S102, Mpondo dam Near Lower Sabie",5/5,Penny,"Dec 15, 2023 · 12:29 PM UTC",Dec 15
190,9:29am,2 Lion stationary,"S100, 8.2km E of H1-3, river side Near Satara",4/5,kelsww,"Dec 15, 2023 · 11:29 AM UTC",Dec 15
192,12:30pm,1 Leopard ,"H4-2, 3.2km N from H5, on the road Near Lower Sabie",5/5,Christa,"Dec 15, 2023 · 11:03 AM UTC",Dec 15
193,8:30am,Pack of Wild Dog on the move,"H3, traveling on the road from the H1-1 Near Skukuza",5/5,The Neumann Girls,"Dec 15, 2023 · 11:02 AM UTC",Dec 15
194,10:43am,1 Elephant stationary,"S110 tar, 2km W of H3 Near Malelane",5/5,Mansi,"Dec 15, 2023 · 10:49 AM UTC",Dec 15
195,11:45am,1 Leopard marking territory,"H3, about 1km  from S114. Went into shade of tree. Near Malelane",5/5,Dorette,"Dec 15, 2023 · 10:49 AM UTC",Dec 15
196,12:05pm,"1 Leopard was stationary under a bush, now moved off.","H3, 400m N of S110 sand Near Malelane",5/5,Henri and Rudi,"Dec 15, 2023 · 10:49 AM UTC",Dec 15
197,11:55am,1 Leopard in a tree,"H3, 1.4km S of S110 sand. Near Malelane",5/5,Henri and Rudi,"Dec 15, 2023 · 10:49 AM UTC",Dec 15
