ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
84,8:29am,10 Elephant crossed road,"H4-2, 1km N of S130 S junction Near Crocodile Bridge",5/5,ElizeHogg,"Dec 23, 2023 · 9:05 AM UTC",Dec 23
85,10:31am,3 Lion ,"S25, 900m E of S114 Near Malelane",2/5,CStrijdom,"Dec 23, 2023 · 9:05 AM UTC",Dec 23
86,9:10am,20 Elephant crossed road,"H4-2, 1.2km S of S130 N junction Near Lower Sabie",5/5,ElizeHogg,"Dec 23, 2023 · 9:05 AM UTC",Dec 23
88,9:00am,3 Tsessebe stationary,"S49, in the road S49 just E of Mooiplaas dam Near Mopani",5/5,Renata - Kedibone Safaris,"Dec 23, 2023 · 8:32 AM UTC",Dec 23
91,8:04am,Pack of Wild Dog on the move,"S25, running on the road 900m W of S26. Moved off N. Near Biyamiti Bush Camp",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 23, 2023 · 8:15 AM UTC",Dec 23
92,6:28am,3 Lion stationary,"S100, 8.3km E of H1-3 Near Satara",2/5,Ludmilla,"Dec 23, 2023 · 7:42 AM UTC",Dec 23
93,9:20am,1 Brown Snake Eagle in a tree,"S25, 12km E of S114 Near Malelane",3/5,Neels,"Dec 23, 2023 · 7:37 AM UTC",Dec 23
94,9:20am,1 Leopard in a tree,"S25, 4.6km W of H4-2 Near Crocodile bridge",2/5,Jonathan,"Dec 23, 2023 · 7:37 AM UTC",Dec 23
95,9:14am,Small herd of Buffalo stationary,"H3, 15km N of S110 tar Near Malelane",5/5,Abhishek,"Dec 23, 2023 · 7:37 AM UTC",Dec 23
97,9:29am,5 Tseesebe stationary,"S50, Mooiplaas water whole Near Mopani",5/5,Chillout24,"Dec 23, 2023 · 7:37 AM UTC",Dec 23
99,6:52am,1 Lion stationary,"S39, 17.3km W from H1-4 Near Satara",5/5,Henri and Rudi,"Dec 23, 2023 · 7:37 AM UTC",Dec 23
100,8:35am,1 Leopard in a tree,"S25, 7.1km W of H4-2, 20m from the road Near Crocodile Bridge",4/5,1234,"Dec 23, 2023 · 6:57 AM UTC",Dec 23
102,8:29am,1 Leopard in a tree,"S25, 7.1km W of H4-2 Near Crocodile Bridge",4/5,Elbe,"Dec 23, 2023 · 6:57 AM UTC",Dec 23
103,6:00am,Clan of Spotted Hyena on the move,"H14, 700m S of Nandzana Near Phalaborwa",5/5,Renata - Kedibone Safaris,"Dec 23, 2023 · 6:52 AM UTC",Dec 23
104,8:30am,1 Impala carcass in a tree,"H3, 4km S of Afsaal Near Malelane",5/5,Kelly,"Dec 23, 2023 · 6:52 AM UTC",Dec 23
105,8:25am,Pack of Wild Dog on the move,"H3, about 2km S of Afsaal. Running next to the road. Near Malelane",5/5,Kelly,"Dec 23, 2023 · 6:52 AM UTC",Dec 23
106,8:20am,Clan of Spotted Hyena on the move,"H3, just S of Afsaal Near Malelane",5/5,Kelly,"Dec 23, 2023 · 6:52 AM UTC",Dec 23
107,8:20am,Pride of Lion stationary,"S25, 900m E of S114 Near Malelane",4/5,Neels,"Dec 23, 2023 · 6:52 AM UTC",Dec 23
108,7:29am,3 Buffalo stationary and Klipspringer,"S10, 1km E of S7 S junction Near Pretoriuskop",5/5,fdutoit16,"Dec 23, 2023 · 6:34 AM UTC",Dec 23
109,7:35am,3 Lion sleeping,"S25, 390m E of S114 Near Malelane",2/5,Theesan,"Dec 23, 2023 · 6:34 AM UTC",Dec 23
110,7:38am,9 Marabou Stork eating,"S25, 1.1km W of H4-2 Near Crocodile Bridge",5/5,adanfra,"Dec 23, 2023 · 6:34 AM UTC",Dec 23
111,7:46am,1 Lion walking along the road,"S28, 2.7km E of H4-2 S junction Near Crocodile Bridge",5/5,ElizeHogg,"Dec 23, 2023 · 6:34 AM UTC",Dec 23
112,7:52am,1 Hippopotamus chilling in the pond,"S25, 5.3km W of H4-2 Near Crocodile Bridge",5/5,adanfra,"Dec 23, 2023 · 6:27 AM UTC",Dec 23
113,7:53am,1 Lion drinking water on bridge,"S28, 2.7km E of H4-2 S junction Near Crocodile Bridge",5/5,ElizeHogg,"Dec 23, 2023 · 6:27 AM UTC",Dec 23
114,8:03am,1 Lion drinking,"S28, 2.7km E of H4-2 S junction Near Crocodile Bridge",5/5,AfricanBushKingdom,"Dec 23, 2023 · 6:27 AM UTC",Dec 23
116,7:52am,Some Crested Guineafowl stationary,"S83, 1km N of H1-2 W junction Near Skukuza",5/5,Raheel,"Dec 23, 2023 · 6:17 AM UTC",Dec 23
117,8:10am,Herd of Buffalo on the move,"H3, just off S110 tar to Berg En Dal Near Malelane",5/5,Abhishek,"Dec 23, 2023 · 6:17 AM UTC",Dec 23
118,8:02am,12 Wild Dogs on the move,"S25, close to S139 (about 23km from Crocodile Bridge) running on the road Near Biyamiti Bush Camp",5/5,Jonathan,"Dec 23, 2023 · 6:17 AM UTC",Dec 23
120,7:25am,3 Spotted Hyenas crossed road,"H11, just E of S1 junction Near Skukuza",5/5,Marianne6932,"Dec 23, 2023 · 6:02 AM UTC",Dec 23
121,7:26am,1 Rock Monitor,"H4-2, Vurhami Bridge Near Crocodile Bridge",5/5,adanfra,"Dec 23, 2023 · 6:02 AM UTC",Dec 23
122,7:24am,2 Leopards stationary,"S25, 2.1km E of S114 Near Malelane",5/5,RajeshR,"Dec 23, 2023 · 6:02 AM UTC",Dec 23
123,5:31am,4 Wild Dogs on the move followed by Spotted Hyena,"H1-3, 2km S of S125 Near Tshokwane",5/5,Callumn photography,"Dec 23, 2023 · 6:01 AM UTC",Dec 23
124,7:06am,1 Leopard in a tree,"H3, 4.1km S from Afsaal Near Malelane",3/5,The Greeffies,"Dec 23, 2023 · 5:54 AM UTC",Dec 23
125,7:04am,1 Leopard in a tree,"S25, 1.9km W of S27. Distant visual Near Crocodile Bridge",3/5,Christelle - Capture Nature kruger Safaris,"Dec 23, 2023 · 5:53 AM UTC",Dec 23
126,7:15am,1 Leopard in a tree,"S25, 4km W of H4-2 Near Crocodile Bridge",3/5,Ganchi family,"Dec 23, 2023 · 5:53 AM UTC",Dec 23
127,6:58am,1 Leopard,"S25, 1.4km E of S114 Near Malelane",5/5,Cara0022,"Dec 23, 2023 · 5:41 AM UTC",Dec 23
130,7:06am,1 Lion feeding,"S28, 2.5km E of H4-2 S junction, 5m from the road Near Crocodile Bridge",5/5,adanfra,"Dec 23, 2023 · 5:39 AM UTC",Dec 23
131,7:03am,3 Lions stationary,"S100, 8.4km E of H1-3 Near Satara",5/5,tomtomco90,"Dec 23, 2023 · 5:38 AM UTC",Dec 23
132,7:07am,4 Lions walking around each other,"S25, between S114 and S119 Near Malelane",5/5,Candy,"Dec 23, 2023 · 5:13 AM UTC",Dec 23
140,6:46am,1 Crocodile ,"H4-2, Vurhami Bridge Near Crocodile Bridge",5/5,1234,"Dec 23, 2023 · 4:53 AM UTC",Dec 23
141,6:25am,3 Cheetahs on the move,"S28, 3.4km E from the H4-2 S entrance. Moved off E on E side Near Crocodile Bridge",5/5,Jean - Discover Kruger Safaris,"Dec 23, 2023 · 4:48 AM UTC",Dec 23
144,6:13am,3 Spotted Hyena sleeping,"S25, near turnoff to Lukimbi Near Malelane",3/5,Johane,"Dec 23, 2023 · 4:39 AM UTC",Dec 23
147,5:45am,1 Leopard on the move,"H11, 1.5km E of S1, walking approx 50m away from the road Near Paul Kruger gate",5/5,Andisha,"Dec 23, 2023 · 4:03 AM UTC",Dec 23
148,5:38am,5 Southern Ground Hornbills in the riverbed,"S119, about 2km N from the S25 Near Malelane",3/5,the Greeffies,"Dec 23, 2023 · 4:03 AM UTC",Dec 23
149,5:00pm,2 Bateleurs stationary,"S119, 800m S of Gardenia hide towards S25 Near Malelane",3/5,Neels,"Dec 22, 2023 · 3:54 PM UTC",Dec 22
150,5:45pm,2 Wild Dogs stationary,"S28, 3.2km E from H4-2 S entrance Near Crocodile Bridge",5/5,Delport Family,"Dec 22, 2023 · 3:54 PM UTC",Dec 22
151,5:30pm,1 Martial Eagle in a tree,"H1-2, 120m N of Olifants Waterhole turnoff Near Skukuza",5/5,Pats,"Dec 22, 2023 · 3:54 PM UTC",Dec 22
152,5:27pm,Large herd of Buffalo stationary,"S28, 6km E of H4-2 S junction Near Crocodile Bridge",5/5,Delport Family,"Dec 22, 2023 · 3:40 PM UTC",Dec 22
153,12:11pm,3 Lions stationary,"S90, 300m E of H1-4 Near Satara",3/5,Callumn photography,"Dec 22, 2023 · 2:34 PM UTC",Dec 22
155,1:31pm,Photo of the Lion drinking,"H1-2, 3.6km W of S83 E, drinking water and then  crossing the river Near Skukuza",3/5,Christelle - Capture Nature Kruger Safaris,"Dec 22, 2023 · 2:31 PM UTC",Dec 22
157,1:31pm,1 Lion drinking,"H1-2, 3.6km W of S83 E, drinking water and then  crossing the river Near Skukuza",3/5,Christelle - Capture Nature Kruger Safaris,"Dec 22, 2023 · 2:04 PM UTC",Dec 22
158,2:40pm,1 Steenbok stationary,"H3, 4km N of Afsaal Near Jock Safari Lodge",4/5,Neels,"Dec 22, 2023 · 1:07 PM UTC",Dec 22
159,2:40pm,1 Klipspringer stationary,"H3, 4km N of Afsaal Near Jock Safari Lodge",4/5,Neels,"Dec 22, 2023 · 1:07 PM UTC",Dec 22
160,2:32pm,2 Southern Ground Hornbill stationary,"S1, 850m W of Nyamundwa dam, sitting under a tree Near Phabeni",4/5,Leopardisa,"Dec 22, 2023 · 1:02 PM UTC",Dec 22
161,1:44pm,10 Elephant drinking,"H4-2, 4.7km N of S28 N jnction, across the river Near Lower Sabie",4/5,MadMac3,"Dec 22, 2023 · 12:20 PM UTC",Dec 22
163,8:38am,5 Elephant crossed road,"S39, 6.7km W of H1-4 Near Olifants",5/5,tomtomco90,"Dec 22, 2023 · 12:20 PM UTC",Dec 22
165,10:58am,2 Buffalo stationary,"S39, 17.5km N of H7 Near Satara",5/5,tomtomco90,"Dec 22, 2023 · 12:20 PM UTC",Dec 22
166,10:10am,7 Lion on the move,"S125, 10km W of H1-3 Near Satara",5/5,Sheila,"Dec 22, 2023 · 12:09 PM UTC",Dec 22
168,12:26pm,4 Spotted Hyena and Cape Vultures feeding on Impala carcass,"H12, 2.1km S of H1-2 Near Skukuza",3/5,Sylvie 23,"Dec 22, 2023 · 11:20 AM UTC",Dec 22
169,12:49pm,1 Elephant stationary,"S28, 10.5km E of H4-2 S junction Near Crocodile Bridge",3/5,MadMac3,"Dec 22, 2023 · 11:20 AM UTC",Dec 22
173,4:42am,2 Lion crossed road,"H7, 3.4km E of S106 W junction Near Orpen",5/5,rouxtjie,"Dec 22, 2023 · 10:29 AM UTC",Dec 22
175,9:05am,1 Leopard sleeping in a tree,"S83, 450m N of H1-2 W junction Near Skukuza",3/5,MartinMeyer wild,"Dec 22, 2023 · 10:29 AM UTC",Dec 22
177,12:08pm,2 Wild Dog stationary,"S28, 1.9km E of H4-2 S junction Near Crocodile Bridge",3/5,MadMac3,"Dec 22, 2023 · 10:29 AM UTC",Dec 22
178,6:00am,Pack of Wild Dog ,"S60, between the S59 and H13-2 Near Punda Maria",5/5,DaniëlH,"Dec 22, 2023 · 10:20 AM UTC",Dec 22
179,9:50am,1 African Wild Cat crossed road,"S130, 500m S of H4-2 N junction Near Lower Sabie",4/5,JohnSmith,"Dec 22, 2023 · 9:44 AM UTC",Dec 22
180,11:10am,1 Leopard in a tree,"S83, 200m N from H1-2 W entrance, went to lay down shortly after Near Skukuza",3/5,The Emmett Family Adventures,"Dec 22, 2023 · 9:32 AM UTC",Dec 22
181,11:10am,Vurhami pride of Lion stationary,"S28, 1km E from H4-2 S entrance, E side of road at lollipop entrance Near Crocodile Bridge",5/5,Jean - Discover Kruger Safaris,"Dec 22, 2023 · 9:23 AM UTC",Dec 22
182,10:55am,Pack of Wild Dog stationary,"S28, under bush on E side, 1.4km S of Shishangeni turnoff. Not far off the road Near Crocodile Bridge",3/5,Jean - Discover Kruger Safaris,"Dec 22, 2023 · 9:23 AM UTC",Dec 22
183,10:47am,1 Brown Snake Eagle stationary,"S95, 900m E of H1-6 N junction Near Letaba",5/5,Pats,"Dec 22, 2023 · 9:03 AM UTC",Dec 22
184,8:48am,1 African Comb Duck stationary,"S131, 8.2km W of H9 E junction at Spukayila Dam Near Letaba",5/5,Pats,"Dec 22, 2023 · 9:03 AM UTC",Dec 22
186,8:45am,3 Black backed Jackal ,"H1-4, 2km N of S147 Near Satara",5/5,Renata - Kedibone Safaris,"Dec 22, 2023 · 8:54 AM UTC",Dec 22
187,10:01am,1 Lion sleeping,"S114, under a tree about  halfway between the S22 and H1-1 Near Skukuza",3/5,The Emmett Family Adventures,"Dec 22, 2023 · 8:47 AM UTC",Dec 22
188,6:41am,Photo of the pride of Lion stationary,"H4-2, 800m E of S28 S entrance. Near Crocodile Bridge",3/5,Christelle - Capture Nature Kruger Safaris,"Dec 22, 2023 · 8:01 AM UTC",Dec 22
190,9:31am,5 Wild Dog ,"S28, 1.6km E of H4-2 S junction Near Crocodile Bridge",2/5,RubenSmit,"Dec 22, 2023 · 7:41 AM UTC",Dec 22
193,9:19am,2 Kori Bustard ,"S25, 10m from H4-2 junction Near Crocodile Bridge",5/5,Noa,"Dec 22, 2023 · 7:30 AM UTC",Dec 22
197,7:50am,1 Elephant on the move,"S25, 1.9km W of Mjejane private camp road turnoff Near Malelane",5/5,Braydonm07,"Dec 22, 2023 · 6:03 AM UTC",Dec 22
198,7:39am,Pack of Wild Dog stationary,"H7, near Nsemani dam Near Satara",5/5,Jackie,"Dec 22, 2023 · 6:00 AM UTC",Dec 22
201,6:50am,11 Wild Dogs running,"H7, Nsemani dam Near Satara",5/5,Martha du Plessis,"Dec 22, 2023 · 5:40 AM UTC",Dec 22
202,6:50am,Herd of Elephant,"H9, at Rhidonda dam Near Letaba",5/5,Renata - Kedibone Safaris,"Dec 22, 2023 · 5:39 AM UTC",Dec 22
203,6:40am,Huge herd of Buffalo ,"H9, 1.8km W of Rhidonda dam Near Letaba",5/5,Renata - Kedibone Safaris,"Dec 22, 2023 · 5:39 AM UTC",Dec 22
204,5:05am,2 Lions mating,"H7, 1km E of S106 W junction Near Orpen",5/5,Callumn photography,"Dec 22, 2023 · 5:29 AM UTC",Dec 22
206,7:07am,1 African Hawk Eagle in a tree,"H1-4, 1km S of S90 Near Satara",5/5,Die Wolmaranse,"Dec 22, 2023 · 5:24 AM UTC",Dec 22
207,7:03am,2 Spotted Hyenas,"H1-4, about 1km from S90 at the No Entry sign Near Satara",5/5,Die Wolmaranse,"Dec 22, 2023 · 5:23 AM UTC",Dec 22
210,6:17am,3 Wild Dogs on the move,"H1-5, 2km N of H8 Near Olifants Camp",5/5,Tiffhall07,"Dec 22, 2023 · 5:16 AM UTC",Dec 22
211,4:34am,1 Black backed Jackal on the move,"S25, 250m W of H4-2 Near Crocodile Bridge",5/5,kelsww,"Dec 22, 2023 · 5:16 AM UTC",Dec 22
212,4:31am,1 African Wild Cat on the move,"H4-2, 350m S of S25 Near Crocodile Bridge",3/5,kelsww,"Dec 22, 2023 · 5:16 AM UTC",Dec 22
213,6:36am,3 Lions stationary and Black backed Jackal,"H4-2, 1km N of S28 S junction Near Crocodile Bridge",2/5,Andrew123,"Dec 22, 2023 · 5:16 AM UTC",Dec 22
214,6:37am,1 Spotted Hyena on the move,"S25, 5.7km E of S26 Near Crocodile Bridge",3/5,Marianne6932,"Dec 22, 2023 · 5:16 AM UTC",Dec 22
215,6:41am,1 Leopard in a tree,"S25, 7.4km W of H4-2 Near Crocodile Bridge",3/5,Braydonm07,"Dec 22, 2023 · 5:16 AM UTC",Dec 22
216,6:30am,1 Leopard stationary,"S25, on a boulder 1.3km E of S114 Near Malelane",5/5,Nardi,"Dec 22, 2023 · 4:57 AM UTC",Dec 22
217,6:47am,1 Leopard in a tree,"S25, 7.4km W of H4-2 Near Crocodile Bridge",4/5,Ganchi family,"Dec 22, 2023 · 4:57 AM UTC",Dec 22
219,6:36am,3 Rock Dassies stationary,"S51, on rock 72m S of H9 E junction Near Phalaborwa",5/5,Pats,"Dec 22, 2023 · 4:49 AM UTC",Dec 22
223,6:20am,1 Leopard on the move,"S25, walking down road for about 300m then turned off into bush. About 2km E from S139 Biyamati turn off. Near Biyamiti Bush Camp",5/5,Daniel lipchin,"Dec 22, 2023 · 4:35 AM UTC",Dec 22
224,5:48pm,2 Lions,"H4-2, 1km N from Vurhami Bridge Near Crocodile Bridge",5/5,Tinged by@zainyp,"Dec 21, 2023 · 4:03 PM UTC",Dec 21
225,5:40pm,1 Leopard on the move,"H3, walking on the road 5km S from S113 junction Near Jock Safari Lodge",5/5,Vaiks,"Dec 21, 2023 · 3:58 PM UTC",Dec 21
226,5:26pm,2 Lions stationary,"H4-2, 900m N of S28 S junction Near Crocodile Bridge",2/5,asouquet,"Dec 21, 2023 · 3:52 PM UTC",Dec 21
227,5:30pm,2 Lions stationary,"H4-2, in the dip between Vurhami Bridge and H5 Near Crocodile Bridge",5/5,Shehrazaad,"Dec 21, 2023 · 3:49 PM UTC",Dec 21
229,4:57pm,6 Lion stationary,"H4-2, 550m N of S25 Near Crocodile Bridge",2/5,asouquet,"Dec 21, 2023 · 3:04 PM UTC",Dec 21
230,4:40pm,1 Leopard on the move,"H4-1, 100m from Sunset dam, walked on the road Near Lower Sabie",5/5,Matt Thompson,"Dec 21, 2023 · 3:01 PM UTC",Dec 21
231,4:47pm,Herd of Sable ANtelope ,"H1-1, close to S11 E Near Pretoriuskop",5/5,Dazza,"Dec 21, 2023 · 3:01 PM UTC",Dec 21
233,4:06pm,3 Buffalo stationary,"S12, just after turnoff from H7 Near Satara",4/5,Die Wolmaranse,"Dec 21, 2023 · 2:48 PM UTC",Dec 21
234,4:36pm,2 Lion hunting,"H1-3, 1.5km N of H6 Near Satara",5/5,tomtomco90,"Dec 21, 2023 · 2:38 PM UTC",Dec 21
237,3:59pm,2 Southern Ground Hornbill walking around,"S25, 3.9km E of S26 Near Crocodile Bridge",5/5,Twakkie ZA,"Dec 21, 2023 · 2:27 PM UTC",Dec 21
238,8:48am,Pack of Wild Dog ,"H3, at S112 junction Near Skukuza",5/5,Zel106,"Dec 21, 2023 · 2:02 PM UTC",Dec 21
239,3:35pm,8 Lion stationary,"H4-2, 550m N of S25 Near Crocodile Bridge",3/5,Vishi,"Dec 21, 2023 · 1:41 PM UTC",Dec 21
240,3:26pm,1 Crocodile stationary,"H4-1, S side of Sunset dam Near Lower Sabie",4/5,Marianne6932,"Dec 21, 2023 · 1:34 PM UTC",Dec 21
242,10:02am,1 Lion stationary,"S125, 6km E of the S36 Near Satara",5/5,Henri and Rudi,"Dec 21, 2023 · 1:32 PM UTC",Dec 21
244,2:45pm,4 Wild Dogs sleeping,"H3, at S112 junction Near Skukuza",3/5,Johané,"Dec 21, 2023 · 12:55 PM UTC",Dec 21
247,1:37pm,6 Elephant stationary,"H4-1, 3.8km E of H11 Near Skukuza",4/5,Marianne6932,"Dec 21, 2023 · 11:54 AM UTC",Dec 21
252,12:36pm,Pack of Wild Dog still stationary,"S1, at S3 junction Near Phabeni",4/5,Dazza,"Dec 21, 2023 · 10:41 AM UTC",Dec 21
253,12:27pm,1 Vulture in a tree,"H4-2, 350m N of S25 Near Crocodile Bridge",5/5,YM,"Dec 21, 2023 · 10:32 AM UTC",Dec 21
254,12:23pm,Pride of Lion stationary,"H4-2, 500m N of S25 Near Crocodile Bridge",3/5,Shehrazaad,"Dec 21, 2023 · 10:26 AM UTC",Dec 21
255,12:02pm,1 Elephant stationary,"H4-1, 2.1km E of H11 Near Skukuza",2/5,Vishsonne,"Dec 21, 2023 · 10:23 AM UTC",Dec 21
256,11:51am,1 Lion sleeping,"H7, by the Tamboti camp turnoff Near Orpen",4/5,Callumn photography,"Dec 21, 2023 · 10:23 AM UTC",Dec 21
257,10:41am,2 Lion stationary and Elephant,"S90, 600m N of S41 Near Satara",5/5,BushAddict,"Dec 21, 2023 · 10:23 AM UTC",Dec 21
260,11:00am,Herd of Buffalo crossed road,"H1-3, passed the S83 E junction, heading towards river Near Skukuza",5/5,Muhammad,"Dec 21, 2023 · 9:58 AM UTC",Dec 21
264,10:50am,1 Elephant on the move,"S1, 290m W of S4 Near Skukuza",4/5,Vishsonne,"Dec 21, 2023 · 8:54 AM UTC",Dec 21
266,10:35am,4 Lion ,"S120, at H3 junction Near Malelane",2/5,Nuessi60,"Dec 21, 2023 · 8:42 AM UTC",Dec 21
