ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
15,7:39am,Pack of Wild Dog stationary,"H1-2, 5km N of the Sabie Low-level Bridge Near Skukuza",5/5,trish,"Dec 20, 2023 · 6:17 AM UTC",1h
17,7:00am,1 Leopard in a tree,"H4-2, 2km N of H5 Near Crocodile Bridge",3/5,Neels,"Dec 20, 2023 · 6:16 AM UTC",1h
18,4:51am,1 Serval on the move,"S114, 3km N of S21 Near Skukuza",5/5,Monique,"Dec 20, 2023 · 6:15 AM UTC",1h
21,4:36am,1 Lion on the move,"H3, 1.2km W of S92 Near Olifants",5/5,KennieG13,"Dec 20, 2023 · 4:34 AM UTC",3h
26,2:46pm,15 Giraffes stationary,"S28, 2km from H4-2 S entrance Near Crocodile Bridge",5/5,ahmad,"Dec 19, 2023 · 1:08 PM UTC",18h
28,1:16pm,7 Kudu feeding,"H1-1, 2km W of S42 Near Paul Kruger Gate",5/5,Shaaid and Raeesah,"Dec 19, 2023 · 11:26 AM UTC",20h
31,11:30am,1 Leopard stationary,"S1, 550m W of S65 Near Skukuza",4/5,Yolandi,"Dec 19, 2023 · 11:00 AM UTC",21h
34,12:04pm,1 Common Buzard stationary,"H4-2, near the Vurhami Bridge Near Crocodile Bridge",5/5,Neels,"Dec 19, 2023 · 10:18 AM UTC",21h
35,12:00pm,1 African Openbill stationary,"H4-2, at the Vurhami Bridge Near Crocodile Bridge",5/5,Neels,"Dec 19, 2023 · 10:18 AM UTC",21h
36,8:26am,1 Lion stationary,"S65, 3.9km S of S1 Near Skukuza",4/5,T_DEBEER,"Dec 19, 2023 · 9:55 AM UTC",22h
39,8:12am,3 Lion stationary,"H6, 5.1km W of S41 Near Satara",5/5,KennieG13,"Dec 19, 2023 · 9:43 AM UTC",22h
40,9:07am,1 Lion sleeping,"S41, 4.6km S of S100 Near Satara",4/5,KennieG13,"Dec 19, 2023 · 9:43 AM UTC",22h
41,10:25am,1 Spotted Hyena stationary,"S25, 4.6km E of S26 Near Crocodile Bridge",4/5,Neels,"Dec 19, 2023 · 9:38 AM UTC",22h
49,9:38am,Pride of Lion stationary,"H6, close to the Sonop waterhole Near Satara",5/5,Bernadine,"Dec 19, 2023 · 7:59 AM UTC",Dec 19
51,9:30am,2 Lion stationary,"H3, at the S110 tar junction Near Malelane",5/5,Arne Odding,"Dec 19, 2023 · 7:37 AM UTC",Dec 19
52,9:21am,1 Leopard stationary,"H3, 1.4km  S of S114 Near Malelane",5/5,Henri and Rudi,"Dec 19, 2023 · 7:37 AM UTC",Dec 19
60,7:36am,10 plus Elephant crossed road,"S1, 1.4km E of the Nyamundwa Dam Near Phabeni",5/5,Donzzy,"Dec 19, 2023 · 6:45 AM UTC",Dec 19
61,8:19am,1 Leopard in a tree,"H3, 600m N of S110 tar Near Malelane",5/5,Pari1993,"Dec 19, 2023 · 6:43 AM UTC",Dec 19
66,6:22am,2 Verreaux's Eagle Owl stationary,"H4-2, 1.5km S of S82 S entrance Near Lower Sabie",5/5,Norman0909,"Dec 19, 2023 · 5:54 AM UTC",Dec 19
67,7:35am,6 Elephant stationary,"H4-2, 1.1km E of H10 Near Lower Sabie",5/5,Martin0708,"Dec 19, 2023 · 5:54 AM UTC",Dec 19
68,7:03am,2 Lion stationary,"H4-2, 650m S of S130 N entrance Near Lower Sabie",5/5,Martin0708,"Dec 19, 2023 · 5:40 AM UTC",Dec 19
70,5:14am,4 Lion stationary,"H1-4, 1.5km S of S147 Near Olifants",5/5,KennieG13,"Dec 19, 2023 · 5:30 AM UTC",Dec 19
75,6:14am,2 Spotted Hyena on the move,"H3, 200m S of S110 tar Near Malelane",5/5,Lola3165,"Dec 19, 2023 · 4:30 AM UTC",Dec 19
77,1:42pm,1 Leopard stationary,"H12, 1km N of Sabie River Near Skukuza",4/5,CO,"Dec 18, 2023 · 3:43 PM UTC",Dec 18
79,8:30am,3 Wild Dogs stationary,"S30, about 9km from H12 Near Skukuza",5/5,Dorette,"Dec 18, 2023 · 10:15 AM UTC",Dec 18
90,7:36am,10 Giraffes feeding,"S28, 1.4km from H4-2 S entrance Near Crocodile Bridge",5/5,BPoley,"Dec 18, 2023 · 6:54 AM UTC",Dec 18
91,8:08am,2 Giraffes on the move,"S28, 550m from H4-2 S entrance Near Crocodile Bridge",4/5,Luki,"Dec 18, 2023 · 6:54 AM UTC",Dec 18
92,8:08am,2 Giraffe on the move,"S28, 550m from H4-2 S entrance Near Crocodile Bridge",4/5,Luki,"Dec 18, 2023 · 6:52 AM UTC",Dec 18
95,7:26am,2 Cheetah on the move,"H6, 2.8km from H1-3 Near Satara",5/5,ZAINUL,"Dec 18, 2023 · 6:40 AM UTC",Dec 18
104,7:50am,Pack of Wild Dog on the move,"H3, 2km N of Afsaal Near Malelane",5/5,Jackie,"Dec 18, 2023 · 6:05 AM UTC",Dec 18
106,7:40am,4 Lion stationary,"S114, 50m S of H5 Near Skukuza",4/5,Henri and Rudi,"Dec 18, 2023 · 6:05 AM UTC",Dec 18
107,5:40am,Clan of Spotted Hyena stationary,"H3, 2km S of Afsaal Near Malelane",5/5,Natje,"Dec 18, 2023 · 5:57 AM UTC",Dec 18
109,5:00am,2 Lion on the move,"H3, just N of S114 Near Malelane",4/5,Natje,"Dec 18, 2023 · 5:56 AM UTC",Dec 18
111,6:51am, Very misty on the Phabeni road,"S1,  Near Phabeni",5/5,the Greeffies,"Dec 18, 2023 · 5:36 AM UTC",Dec 18
112,5:26am,4 Southern Ground Hornbill stationary,"S114, 2km E of H3 Near Malelane",5/5,The Ellies,"Dec 18, 2023 · 5:35 AM UTC",Dec 18
115,5:40am,3 Lion stationary,"H4-2, 900m N of S25 Near Crocodile Bridge",4/5,Henri and Rudi,"Dec 18, 2023 · 5:21 AM UTC",Dec 18
121,5:25am,3 Cheetah stationary,"S28, 16km from H4-2 N entrance Near Crocodile Bridge",5/5,Leandri,"Dec 18, 2023 · 4:47 AM UTC",Dec 18
124,5:30am,3 Lion stationary,"H4-2, 900m N of S25 Near Crocodile Bridge",4/5,Kerry - Kruger Pride Safaris,"Dec 18, 2023 · 4:40 AM UTC",Dec 18
125,3:24pm,10 Hippopotamus stationary,"S25, 9km E of S119 Near Malelane",5/5,AdelE,"Dec 17, 2023 · 1:32 PM UTC",Dec 17
127,11:54am,7 Wild Dog stationary,"H10, 2.5km N of S129 Near Lower Sabie",5/5,Tetragrammaton,"Dec 17, 2023 · 1:17 PM UTC",Dec 17
130,2:05pm,Herd of Elephant stationary,"H3, at the Mlambane Bridge Near Malelane",5/5,MRS,"Dec 17, 2023 · 1:07 PM UTC",Dec 17
134,10:59am,2 Southern Ground Hornbill stationary,"S140, 5.3km W of S145 Near Orpen",4/5,Solo,"Dec 17, 2023 · 12:36 PM UTC",Dec 17
136,11:56am,1 Southern Ground Hornbill on the move,"S36, just N of S145 Near Satara",5/5,Solo,"Dec 17, 2023 · 12:36 PM UTC",Dec 17
137,12:00pm,1 Giraffe stationary,"S36, 800m of S145 Near Satara",5/5,Solo,"Dec 17, 2023 · 12:36 PM UTC",Dec 17
138,11:39am,4 Kudu stationary,"S145, 6km from S36 Near Orpen",4/5,Solo,"Dec 17, 2023 · 12:36 PM UTC",Dec 17
139,2:17pm,1 Leopard stationary,"S25, 650m W of S119 Near Malelane",2/5,DannyConradie,"Dec 17, 2023 · 12:25 PM UTC",Dec 17
155,8:40am,3 Giraffes stationary,"S114, 2.7km from H3 Near Malelane",4/5,davidtheironman,"Dec 17, 2023 · 6:45 AM UTC",Dec 17
156,7:44am,13 Lions stationary,"S25, 800m from H4-2 Near Crocodile Bridge",5/5,Tetragrammaton,"Dec 17, 2023 · 6:32 AM UTC",Dec 17
159,8:05am,5 Elephant on the move,"H3, 1.1km S of S120 Near Malelane",5/5,Zeldavd,"Dec 17, 2023 · 6:16 AM UTC",Dec 17
160,7:52am,2 Spotted Hyena sleeping,"H7, 400m E of S106 W entrance Near Orpen",5/5,alerasmus,"Dec 17, 2023 · 6:15 AM UTC",Dec 17
162,7:19am,1 Brown Snake Eagle feeding,"S25, 9km E of S119 Near Malelane",5/5,AdeIE,"Dec 17, 2023 · 5:33 AM UTC",Dec 17
163,7:16am,10 plus Lion stationary,"S114, 2km N of S23, S entrance Near Malelane",5/5,Jochemvanwattum,"Dec 17, 2023 · 5:33 AM UTC",Dec 17
166,6:52am,5 Elephant stationary,"S20, 450m from H1-1 Near Pretoriuskop",5/5,Cartman85,"Dec 17, 2023 · 5:19 AM UTC",Dec 17
167,6:55am,10 Lion stationary,"S25, 800m Hrom H4-2 Near Crocodile Bridge",4/5,Tetragrammaton,"Dec 17, 2023 · 5:19 AM UTC",Dec 17
168,6:53am,2 Southern Ground Hornbill stationary,"S114, 1.4km N of S139 Near Malelane",5/5,JenDeghaye,"Dec 17, 2023 · 5:10 AM UTC",Dec 17
169,6:35am,5 Southern Ground Hornbill stationary,"S119, 400m from S25 Near Malelane",5/5,AdeIE,"Dec 17, 2023 · 5:10 AM UTC",Dec 17
173,5:06am,6 Lion stationay,"S112, 4.5km E of H3 Near Skukuza",5/5,Sj_nic,"Dec 17, 2023 · 4:48 AM UTC",Dec 17
174,5:20am,15 Wild Dog on the move,"S110 tar, 5km W of H3 Near Malelane",5/5,woest,"Dec 17, 2023 · 4:23 AM UTC",Dec 17
175,5:57am,10 Lion stationay,"S25, 800m W of H4-2 Near Crocodile Bridge",5/5,KeeganHall,"Dec 17, 2023 · 4:23 AM UTC",Dec 17
177,5:35pm,1 Leopard feeding,"S25, 650m W of S119 Near Malelane",3/5,AdelE,"Dec 16, 2023 · 3:45 PM UTC",Dec 16
178,5:23pm,2 Lion sleeping,"S25, 2.1km E of S114 Near Malelane",5/5,AdelE,"Dec 16, 2023 · 3:36 PM UTC",Dec 16
179,4:44pm,1 Spotted Hyena crossed road,"H4-2, 700m N of H5 Near Lower Sabie",5/5,Schalk110,"Dec 16, 2023 · 3:32 PM UTC",Dec 16
180,4:51pm,2 Buffalo stationary,"H4-2, 1.8km S of H5 Near Crocodile Bridge",4/5,Schalk110,"Dec 16, 2023 · 3:32 PM UTC",Dec 16
181,5:06pm,2 Lion stationary,"H4-2, 1.4km N of S28 S junction Near Crocodile Bridge",4/5,Schalk110,"Dec 16, 2023 · 3:32 PM UTC",Dec 16
182,5:10pm,2 Lion stationary,"S25, 1.8km from S114 Near Malelane",5/5,MRS,"Dec 16, 2023 · 3:27 PM UTC",Dec 16
184,5:12pm,2 Lion ,"H4-2, 1.4km N of S28 S junction Near Crocodile Bridge",3/5,NicoleBrighton,"Dec 16, 2023 · 3:24 PM UTC",Dec 16
185,3:58pm,2 Lion mating,"H4-2, 2.7km N of S28 N junction Near Lower Sabie",5/5,NicoleBrighton,"Dec 16, 2023 · 3:24 PM UTC",Dec 16
186,1:15pm,1 Black backed Jackal on the move,"S36, 1,1km N of S126 Near Satara",5/5,Jenben5,"Dec 16, 2023 · 3:13 PM UTC",Dec 16
187,4:22pm,2 Lion sleeping,"S25, 2km E of S114 Near Malelane",5/5,woest,"Dec 16, 2023 · 3:13 PM UTC",Dec 16
188,2:44pm,6 Spotted Hyena stationary,"H1-1, 2.6km S of H11 Near Skukuza",2/5,sgerritsen,"Dec 16, 2023 · 3:13 PM UTC",Dec 16
190,3:28pm,4 Sable Antelopes stationary,"S128, 500m N of S30 Near Lower Sabie",4/5,Henri and Rudi,"Dec 16, 2023 · 2:52 PM UTC",Dec 16
193,3:07pm,6 Elephants eating,"H4-2, 1.3km N of H5 Near Lower Sabie",3/5,LianePretorius,"Dec 16, 2023 · 2:14 PM UTC",Dec 16
195,7:40am,1 Chacma Baboon in a tree,"S28, 350m N of S137 Near Lower Sabie",3/5,LianePretorius,"Dec 16, 2023 · 2:13 PM UTC",Dec 16
196,3:05pm,2 Lions stationary,"S25, 1.7km E of S114 Near Malelane",4/5,jade,"Dec 16, 2023 · 1:56 PM UTC",Dec 16
197,2:59pm,2 Lions crossed road,"H4-2, 3km S of S130 S junction Near Crocodile Bridge",5/5,Meerkat629,"Dec 16, 2023 · 1:55 PM UTC",Dec 16
198,2:23pm,2 Lions,"H5, 600m W of H4-2 Near Crocodile Bridge",5/5,Waza,"Dec 16, 2023 · 1:55 PM UTC",Dec 16
199,8:23am,1 Spotted Hyena on the move,"S114, 5km S of H1-1 Near Skukuza",5/5,Jessxx,"Dec 16, 2023 · 1:51 PM UTC",Dec 16
