ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
37,8:01am,2 Elephants eating,"H7, 5.3km W of S106 E junction Near Orpen",4/5,Ashlynf,"Dec 26, 2023 · 2:56 PM UTC",17h
38,4:16pm,1 Spotted Hyena eating,"H7, 650m W of Nsemani dam Near Satara",3/5,EddyB,"Dec 26, 2023 · 2:55 PM UTC",17h
39,1:55pm,1 Buffalo,"H4-2, 2.9km S of H5 Near Crocodile Bridge",5/5,MJ7,"Dec 26, 2023 · 2:55 PM UTC",17h
40,4:12pm,1 Spotted Hyena,"H7, 900m W of Nsemani dam Near Satara",2/5,EddyB,"Dec 26, 2023 · 2:55 PM UTC",17h
41,1:55pm,1 Elephant eating,"H4-2, 3.2km S of H5 Near Crocodile Bridge",5/5,MJ7,"Dec 26, 2023 · 2:55 PM UTC",17h
42,7:30am,4 Spotted Hyenas crossed road,"H3, 2.1km S of Afsaal Near Malelane",5/5,alher,"Dec 26, 2023 · 2:55 PM UTC",17h
48,3:24pm,Pod of 7 Hippopotami swimming,"H10, Sabie River Bridge Near Lower Sabie",3/5,Louwpret1984,"Dec 26, 2023 · 1:48 PM UTC",18h
49,3:37pm,5 Lions on the move,"H7, 3km E of Tamboti turnoff Near Orpen",5/5,Sheila,"Dec 26, 2023 · 1:41 PM UTC",18h
51,2:50pm,1 Lion stationary,"S126, 4.5km W from H1-3 Near Satara",5/5,Ansunette,"Dec 26, 2023 · 1:03 PM UTC",19h
53,1:15pm,1 Spotted Hyena stationary,"H7, 9.6km E of S106 W junction Near Orpen",5/5,hanwilliamson,"Dec 26, 2023 · 12:38 PM UTC",19h
59,12:15pm,Video of the Leopard in a tree,"H1-1, at S110 tar junction, distant visual Near Malelane",2/5,AfricanBushKingdom,"Dec 26, 2023 · 12:27 PM UTC",19h
60,12:15pm,1 Leopard in a tree,"H3, distant view on E side from S110 tar junction Near Malelane",2/5,AfricanBushKingdom,"Dec 26, 2023 · 12:02 PM UTC",20h
61,12:34pm,3 Wild Dogs sleeping,"H3, 1.4km N of Afsaal Near Jock Safari Lodge",3/5,JTSearle,"Dec 26, 2023 · 12:02 PM UTC",20h
62,12:05pm,1 Spotted Hyena sleeping under a tree,"H1-1, just N of S114 Near Skukuza",5/5,Mieke4,"Dec 26, 2023 · 12:01 PM UTC",20h
63,1:20pm,4 Wild Dogs running,"H3, 2.5km N of Afsaal Near Jock Safari lodge",5/5,Neels,"Dec 26, 2023 · 11:47 AM UTC",20h
64,1:16pm,1 Cheetah running,"S25, 1km E of S27 turn off Near Crocodile Bridge",5/5,mia@23,"Dec 26, 2023 · 11:47 AM UTC",20h
65,1:02pm,2 Marabou Storks,"S114, just after S121 Near Malelane",5/5,Aj Products,"Dec 26, 2023 · 11:47 AM UTC",20h
66,11:53am,"2 Cheetahs were stationary, now on the move","S1, 1.1km E of S4 Near Skukuza",5/5,Mohammed patel,"Dec 26, 2023 · 11:30 AM UTC",20h
68,11:48am,1 Spotted Hyena on the move,"H4-2, walking into the bush 1.2km S from S82 S junction Near Lower Sabie",5/5,Antoinette,"Dec 26, 2023 · 10:38 AM UTC",21h
69,10:50am,Photo of the Pride of Lion stationary,"S137, 1.3km E of S130 on S side, in the rain Near Lower Sabie",5/5,Jean - Discover Kruger Safaris,"Dec 26, 2023 · 9:44 AM UTC",22h
70,10:10am,3 Lions,"H14, 2km before Nandzana Near Phalaborwa",5/5,minx,"Dec 26, 2023 · 9:32 AM UTC",22h
71,10:10am,1 Leopard crossed road,"H3, at S110 tar junction Near Malelane",5/5,Kumbana,"Dec 26, 2023 · 9:32 AM UTC",22h
72,11:08am,2 Cheetahs,"S1, 2km E from S4 towards S65 Near Skukuza",3/5,The Sulemans,"Dec 26, 2023 · 9:32 AM UTC",22h
74,9:35am,6 Lions stationary,"S137, 1km E of S130 Near Lower Sabie",3/5,Wildphotos 40,"Dec 26, 2023 · 9:04 AM UTC",23h
75,8:44am,6 Wild Dogs stationary,"H5, 6km W of H4-2 Near Crocodile Bridge",5/5,Wildphotos 40,"Dec 26, 2023 · 9:04 AM UTC",23h
76,10:43am,1 Elephant ,"S25, 5.1km W of H4-2 Near Crocodile Bridge",5/5,Antoinette,"Dec 26, 2023 · 9:02 AM UTC",23h
77,8:36am,1 Honey Badger,"H3, 5.9km S of S112 Near Skukuza",5/5,Madz009,"Dec 26, 2023 · 8:45 AM UTC",23h
78,9:59am,1 Spotted Hyena stationary,"H1-1, uner a tree next to the road 1.6km N of S114 Near Skukuza",5/5,KevinAltonToine,"Dec 26, 2023 · 8:45 AM UTC",23h
79,8:19am,1 Spotted Hyena on the move,"S108, 550m W of H5 Near Crocodile Bridge",2/5,KevinAltonToine,"Dec 26, 2023 · 8:45 AM UTC",23h
80,8:01am,2 Wild Dogs hunting,"S108, 400m W of H5 Near Crocodile Bridge",5/5,KevinAltonToine,"Dec 26, 2023 · 8:45 AM UTC",23h
83,10:00am,3 Lions marking territory,"S37, 10km E of H1-3 Near Tshokwane",5/5,T,"Dec 26, 2023 · 8:34 AM UTC",23h
84,10:01am,1 Leopard on the move,"S110 tar, at H3 junction, trying to cross the road heavy traffic jam with vehicles Near Malelane",5/5,Mel,"Dec 26, 2023 · 8:21 AM UTC",23h
86,8:45am,1 Lilac Breasted Roller in a tree,"S110 sand, 2km W of H3 Near Berg En Dal",5/5,NY Energy,"Dec 26, 2023 · 8:20 AM UTC",23h
88,8:50am,1 African Fish Eagle in a tree,"H3, Matjulu Bridge Near Malelane",5/5,Neels,"Dec 26, 2023 · 8:19 AM UTC",23h
89,9:30am,1 Leopard hunting,"S110 tar, at H3 junction Near Malelane",5/5,Rogerio Aiyavoo,"Dec 26, 2023 · 8:19 AM UTC",23h
90,8:30am,3 Spotted Hyenas sleeping,"H1-6, 750m N of H14 Near Mopani",3/5,GreylingR,"Dec 26, 2023 · 8:19 AM UTC",23h
91,8:28am,2 African Fish Eagles,"H4-2, 850m N of S28 N junction Near Lower Sabie",5/5,adanfra,"Dec 26, 2023 · 8:19 AM UTC",23h
92,9:18am,5 Spotted Hyenas,"H3, just S of H1-1 Near Skukuza",5/5,Madz009,"Dec 26, 2023 · 8:19 AM UTC",23h
93,9:15am,5 Spotted Hyenas suckling and Wild Dog,"H1-1, 850m N of S114 Near Skukuza",5/5,Louwpret1984,"Dec 26, 2023 · 8:18 AM UTC",23h
94,9:21am,5 Spotted Hyena,"H1-1, 800m N of S114 Near Skukuza",5/5,Madz009,"Dec 26, 2023 · 8:18 AM UTC",23h
95,9:23am,1 Giraffe,"S114, 1.4km N of S121 Near Malelane",5/5,LeonSmrs,"Dec 26, 2023 · 8:15 AM UTC",23h
97,9:115am,1 Leopard hunting,"S110 tar, 300m W of H3 Near Malelane",5/5,AfricanBushKingdom,"Dec 26, 2023 · 8:14 AM UTC",Dec 26
99,8:48am,1 Southern ground Hornbill in a tree,"S114, 950m E of H3 Near Malelane",4/5,karinajvv,"Dec 26, 2023 · 7:04 AM UTC",Dec 26
101,8:39am,4 Lion stationary,"S25, 1km W of S27 Near Crocodile Bridge",3/5,TanyaLab,"Dec 26, 2023 · 7:03 AM UTC",Dec 26
104,7:50am,1 Leopard marking territory,"S114, 1.1km N of S118 Near Malelane",3/5,AfricanBushKingdom,"Dec 26, 2023 · 6:47 AM UTC",Dec 26
105,8:13am,1 Lion on the move,"H4-2, 900m N of S28 S junction, went into the bush Near Crocodile Bridge",3/5,nadine,"Dec 26, 2023 · 6:46 AM UTC",Dec 26
106,6:30am,1 Spotted Hyena on the move,"S119, 500m E of Gardenia Near Malelane",4/5,Neels,"Dec 26, 2023 · 6:33 AM UTC",Dec 26
107,6:30am,3 Bateleur stationary,"S119, 500m E of Gardenia Near Malelane",3/5,Neels,"Dec 26, 2023 · 6:33 AM UTC",Dec 26
109,8:04am,4 Lion stationary,"S25, 1km W of S27 Near Crocodile Bridge",5/5,Chanté,"Dec 26, 2023 · 6:32 AM UTC",Dec 26
113,7:11am,Pride of Lion stationary,"S137, 2km after Dukes dam Near Lower Sabie",5/5,N and N,"Dec 26, 2023 · 6:32 AM UTC",Dec 26
114,7:35am,1 Verreaux's Eagle Owl ,"S28, 3km S of S107 Near Crocodile Bridge",5/5,Pats,"Dec 26, 2023 · 6:32 AM UTC",Dec 26
116,6:58am,3 Cheetah stationary,"S28, in long grass on E side, about 80m from the road, 11.6km E from H4-2 S entrance. No visual unless they stand. Near Crocodile Bridge",1/5,Jean - Discover Kruger Safaris,"Dec 26, 2023 · 6:31 AM UTC",Dec 26
117,6:45am,3 Cheetah on the move,"S28, 11.4km E from H4-2 S entrance. Moving E on E side of road. Near Crocodile Bridge",5/5,Jean - Discover Kruger Safaris,"Dec 26, 2023 · 6:31 AM UTC",Dec 26
118,8:05am,1 Leopard crossed road,"H3, 50m N of S114 Near Malelane",5/5,kroth,"Dec 26, 2023 · 6:09 AM UTC",Dec 26
121,7:49am,3 Black backed Jackal stationary,"H4-2, 350m N of S25 Near Crocodile Bridge",3/5,hjroux,"Dec 26, 2023 · 6:09 AM UTC",Dec 26
123,7:19am,1 Spotted Hyena on the move,"H1-1, 750m S of H11 Near Skukuza",5/5,WMuller,"Dec 26, 2023 · 5:37 AM UTC",Dec 26
124,7:17am,4 Lion stationary,"S25, 1km W of S27 Near Crocodile Bridge",1/5,Bretsk1234,"Dec 26, 2023 · 5:37 AM UTC",Dec 26
125,7:29am,2 Elephant ,"H2-2, just after turning off from H1-1 Near Pretoriuskop",5/5,Joe,"Dec 26, 2023 · 5:32 AM UTC",Dec 26
127,7:15am,1 African Green Pigeon stationary,"S119, 300m W of Gardenia Near Malelane",3/5,Neels,"Dec 26, 2023 · 5:30 AM UTC",Dec 26
128,7:13am,2 Lion stationary,"S25, 1.1km W of S27 Near Crocodile Bridge",1/5,Tanjaskinner,"Dec 26, 2023 · 5:25 AM UTC",Dec 26
129,7:12am,1 Lion stationary,"H4-2, 150m S of S28 S junction. laying in the grass Near Crocodile Bridge",3/5,Mieke4,"Dec 26, 2023 · 5:25 AM UTC",Dec 26
130,7:12am,1 Lion stationary,"H4-2, 750m N of S25 Near Crocodile Bridge",5/5,adanfra,"Dec 26, 2023 · 5:25 AM UTC",Dec 26
132,6:58am,2 Lion stationary,"H9, 4.8km W of S96 Near Letaba",5/5,Chop Su,"Dec 26, 2023 · 5:25 AM UTC",Dec 26
133,6:57am,6 Lion on the move,"H4-2, in the road, 100m N of the Vulhami bridge Near Crocodile Bridge",5/5,Junius,"Dec 26, 2023 · 5:04 AM UTC",Dec 26
134,6:54am,2 Hooded Vulture ,"S114, 260m N of S121 Near Malelane",5/5,Madz009,"Dec 26, 2023 · 4:58 AM UTC",Dec 26
135,6:33am,1 Southern Ground Hornbill ,"S121, 1.7km E of H3 Near Malelane",4/5,Madz009,"Dec 26, 2023 · 4:58 AM UTC",Dec 26
136,6:37am,4 Marabou Stork stationary,"S25, 230m W of H4-2 Near Crocodile Bridge",5/5,Tanjaskinner,"Dec 26, 2023 · 4:58 AM UTC",Dec 26
140,5:03am,1 Lion on the move,"H6, 4.2km E of H1-3 Near Satara",5/5,Rafaelfco,"Dec 26, 2023 · 4:45 AM UTC",Dec 26
142,6:02am,1 Spotted Hyena on the move,"S114, 1.9km E of H3 Near Malelane",5/5,Wildphotos 40,"Dec 26, 2023 · 4:41 AM UTC",Dec 26
143,6:09am,1 Giraffe stationary,"H3, 1.7km N of S114 Near Malelane",5/5,Madz009,"Dec 26, 2023 · 4:41 AM UTC",Dec 26
145,6:18am,1 Giraffe eating,"S121, 1.4km W of S114 Near Malelane",4/5,Nats25,"Dec 26, 2023 · 4:36 AM UTC",Dec 26
146,6:19am,1 Elephant stationary,"H1-1, 1.7km N of S114 Near Skukuza",3/5,LeonSmrs,"Dec 26, 2023 · 4:36 AM UTC",Dec 26
149,5:09am,4 Lion stationary,"H7, 5km from H1-3 Near Satara",5/5,Park Jamaat/Bajeesquad,"Dec 26, 2023 · 4:26 AM UTC",Dec 26
152,12:15pm,4 Southern Ground-hornbill in a tree,"S114, 1.8km E of the H3 Near Malelane",4/5,Neels,"Dec 25, 2023 · 3:04 PM UTC",Dec 25
153,10:19am,3 Lion stationary,"H1-2, 4.4km N of the H12 Near Skukuza",4/5,Ludmilla,"Dec 25, 2023 · 3:03 PM UTC",Dec 25
154,8:20am,2 Lion on the move,"S118, W of the S114 Near Malelane",5/5,TommyJvr,"Dec 25, 2023 · 3:03 PM UTC",Dec 25
165,9:40am,1 Wahlberg's Eagle in a tree,"S110 sand road, at Matjulu Waterhole Near Berg-en-Dal",4/5,Neels,"Dec 25, 2023 · 3:00 PM UTC",Dec 25
167,6:20am,1 Cheetah on the move,"H1-4, 3.6km N of the S127 Near Satara",5/5,Ludmilla,"Dec 25, 2023 · 2:59 PM UTC",Dec 25
168,6:20am,1 Cheetah on the move,"H1-4, 3.6km N of the S127 Near Satara",5/5,Ludmilla,"Dec 25, 2023 · 2:59 PM UTC",Dec 25
170,8:47am,1 Spotted Hyena feeding,"S114, 850m S of the S121 Near Malelane",5/5,MadMac3,"Dec 25, 2023 · 2:56 PM UTC",Dec 25
171,5:32am,3 Wild Dog stationary,"H1-4, 1.4km S of the S91 Near Olifants",5/5,Ludmilla,"Dec 25, 2023 · 2:56 PM UTC",Dec 25
172,8:10am,Pack of Wild Dog stationary,"H10, 200m S of Nkumbe Lookout Point Near Tshokwane",5/5,Bedi,"Dec 25, 2023 · 2:56 PM UTC",Dec 25
176,7:50am,1 Lion stationary,"H7, 1.6km W of the H1-3 Near Satara",5/5,Park Jamaat/Bajeesquad,"Dec 25, 2023 · 2:55 PM UTC",Dec 25
182,6:25am,1 Leopard in a tree with kill,"H3, 500m S of Matjulu Bridge Near Malelane",4/5,Mel,"Dec 25, 2023 · 2:53 PM UTC",Dec 25
189,1:30pm,11 Lions stationary,"H1-3, near Mazithi Dam Near Tshokwane",4/5,ViajerosCallejeros,"Dec 24, 2023 · 2:03 PM UTC",Dec 24
192,11:50am,1 Bateleur in a tree,"H3, 1.9km N of the Matjulu Bridge Near Malelane",3/5,Neels,"Dec 24, 2023 · 2:02 PM UTC",Dec 24
194,6:29am,6 Elephants on the move,"H14, 3.1km N of the H9 Near Phalaborwa",5/5,DieStanders,"Dec 24, 2023 · 2:01 PM UTC",Dec 24
195,12:14pm,1 Lion stationary,"S28, 2.8km N of the H4-2 S entrance Near Crocodile Bridge",4/5,prish,"Dec 24, 2023 · 2:01 PM UTC",Dec 24
198,10:30am,1 Leopard stationary,"S110 tar road, 3km W of the H3 Near Malelane",5/5,Chanelle,"Dec 24, 2023 · 12:23 PM UTC",Dec 24
